tenure,host_calls,usage_mb,direct_orders,region_seats,partner_visits,plan_years,promo_engaged,driver_price,churn
1.324088,1.740241,0.318543,0.534525,1.704134,1.413038,2.208751,0.727694,0.621004,0
1.290118,1.304405,0.229240,1.927548,1.519527,1.724116,1.406184,0.030343,3.518685,0
-0.064157,0.241361,0.483067,1.004949,0.493454,2.241561,-0.456323,-0.558979,-0.682271,0
2.373265,2.631311,1.027216,1.872992,1.042757,0.579671,-0.633511,1.878156,1.535572,0
-0.106853,-1.052667,2.548267,1.368878,0.109383,1.353184,1.236487,1.278712,1.202192,0
0.520320,4.427199,0.454635,1.102698,2.216418,1.907369,1.218546,2.438583,1.364239,0
0.074824,-0.023420,0.244130,0.819863,0.990625,0.072908,0.442096,1.136149,1.290960,0
1.623894,2.749982,0.446704,0.275816,0.590771,1.098432,0.444986,0.132147,1.549501,0
1.371680,-0.721466,1.655493,3.594384,0.359291,2.051589,0.786434,0.371040,0.206496,0
-1.366363,2.702824,0.310878,0.476921,0.581054,0.947225,0.021752,0.036209,1.916492,0
-0.052530,1.782933,0.532398,2.007544,1.499322,-0.331215,0.002170,2.062546,1.744912,0
0.385649,0.970506,0.940706,1.711121,1.644181,1.270458,-0.143502,1.010731,1.044975,0
0.299952,1.430686,0.266862,-0.041626,1.014170,1.013696,-0.033333,0.986495,1.994815,0
0.797395,0.536068,1.613870,0.022996,1.680329,1.324589,2.293094,0.063369,2.239601,0
0.953272,1.410616,1.753453,2.123533,0.630097,1.133104,1.273095,0.740020,0.507526,0
1.279683,1.528526,0.326193,1.363337,-0.032070,0.875256,0.532061,1.960932,0.156094,0
0.956718,1.911551,0.697847,0.729349,1.193253,1.932260,1.437007,-1.138125,1.458405,0
0.290674,0.745117,0.650674,2.335726,2.144381,0.157763,0.670934,0.673857,3.207052,0
0.643568,1.020129,0.620325,0.272402,2.479728,0.019983,0.789823,2.630693,0.363323,0
0.440921,2.345189,0.830228,2.443862,1.216732,1.059240,1.062820,0.607197,-0.067411,0
0.118495,3.561296,0.954653,1.291815,1.401992,1.032837,2.071490,1.570507,2.845595,0
1.596008,1.100553,1.341625,-0.025631,2.471412,1.699817,2.291008,0.754618,-0.166376,0
1.163179,1.672321,0.306370,0.029571,1.501200,0.779909,2.516418,-0.263779,2.952214,0
0.136230,-0.984499,1.530653,0.203803,1.918490,-0.637213,0.215836,-0.424652,0.936396,0
-0.051848,3.007042,-0.819495,1.226822,1.743721,1.720728,-0.390878,-0.362039,1.292061,0
1.108363,1.218225,0.610517,1.758462,0.510603,1.702310,1.948075,0.886161,0.498822,0
0.958099,1.412169,0.603891,-0.152431,1.281329,-0.421907,0.498031,0.496986,1.906876,0
1.453729,1.210161,1.364448,0.862976,0.678197,1.252872,1.669358,1.224219,1.975256,0
1.693326,0.181093,-1.759053,1.411699,0.893850,1.922355,0.708342,0.457794,1.335360,0
0.749153,1.643204,0.145412,2.319186,1.153918,-0.114584,1.195590,2.404864,2.613351,0
0.009854,2.370709,1.546178,-0.748121,-0.976667,2.057139,1.567745,1.733063,2.556569,0
-0.957741,2.279932,0.747939,2.001509,0.747273,1.314156,0.607069,0.235004,-0.973977,0
2.081364,-1.576267,2.083331,2.318450,2.165467,1.767224,0.311327,2.802749,1.022403,0
0.557234,0.784154,1.042139,1.398867,0.116300,1.795459,2.057228,-0.530958,0.078824,0
-1.225323,2.127617,-1.444215,1.394028,0.884625,1.373833,0.424967,1.804293,1.912992,0
-0.071295,2.449710,-0.518964,0.951748,1.335206,1.151808,0.710496,0.081363,2.383604,0
0.016453,1.121892,0.382437,2.538093,2.767108,1.740825,0.163647,1.504156,1.064920,0
2.168532,1.016428,0.970579,2.309874,2.399090,-2.510233,-0.179863,-0.199050,1.218599,0
0.284871,1.542824,-0.800890,1.871071,0.970721,1.361371,0.839385,3.444355,3.632386,0
0.081828,1.910444,1.271401,2.507372,0.228942,1.308856,0.677261,0.832336,1.310370,0
1.329225,0.122144,-0.035820,1.593176,-0.522318,2.323994,2.093881,2.538181,0.311950,0
0.574169,2.472033,-1.144820,1.962417,1.959061,-0.220106,0.967938,0.360778,1.374499,0
1.243352,1.904792,0.387745,0.195312,0.736640,0.756475,0.431963,1.083811,1.574858,0
0.395667,1.557027,-0.197637,0.515838,1.867493,1.413859,-1.425976,-0.351424,0.584635,0
0.242883,0.091790,0.056670,0.131427,0.486960,0.676805,0.009396,-1.213072,1.651600,0
0.771919,0.539688,0.515148,1.313627,-0.052224,1.687375,0.015214,1.834564,3.160800,0
2.041378,0.043297,4.211276,0.707998,0.169187,-1.077392,0.338148,-0.083501,1.133391,0
1.201969,0.975771,0.593530,0.651937,-1.011922,1.263571,0.850882,2.353984,1.299261,0
-0.207372,2.349515,-0.229239,-0.669049,0.167502,-0.259001,1.492527,0.801215,1.111369,0
-1.061077,0.155884,1.316923,2.981341,0.891484,1.534699,0.892795,0.135622,1.181806,0
-0.521947,0.129374,-1.421117,1.022310,0.548450,1.448791,-0.116223,0.348628,3.302052,0
-0.842941,0.006328,0.507170,1.182528,0.905104,0.480951,-0.065636,0.220994,3.344271,0
0.849968,2.058685,0.252130,1.269149,0.589004,-0.756675,0.007670,1.521538,1.361790,0
0.783644,2.007478,1.411910,0.333923,1.067074,-0.571654,-0.109030,-0.124926,1.617981,0
0.767272,1.823281,1.219503,0.087661,2.812920,1.213032,0.492884,1.030316,2.508125,0
2.933764,1.814545,0.560244,-0.158962,0.992113,1.600975,1.072269,1.464608,1.708866,0
1.482370,0.608419,0.727003,-0.069485,0.293039,0.448421,0.208019,1.266793,1.491251,0
-0.406324,0.120646,-0.499084,1.705560,1.519279,-0.184312,0.887277,1.433882,2.726058,0
0.824199,0.446875,0.246717,-0.492108,1.611827,0.415049,0.152611,0.791108,2.245865,0
1.873496,-0.000793,-0.623503,0.861448,0.494144,1.392403,-0.477921,0.574634,1.507941,0
1.435269,-0.231757,1.008285,1.059846,0.942444,0.361938,0.677404,-1.383457,0.634846,0
0.268561,0.773428,1.101234,1.625868,0.773884,2.970360,0.481829,0.192516,1.783916,0
1.021647,1.662318,1.098395,1.000071,-0.761595,0.522047,-0.658771,2.738431,2.591854,0
3.355238,1.660060,0.323747,-1.348900,0.151171,0.897501,1.088359,2.558744,2.071352,0
-0.374169,0.496141,1.055446,-0.075749,0.530616,3.859293,2.112813,0.162959,1.482441,0
2.130415,-0.305347,-1.251218,1.327869,2.404882,-0.151004,0.699903,-0.570344,2.798994,0
0.506828,0.355711,0.297570,1.460280,-0.262536,2.411069,0.851400,1.733503,1.584975,0
-1.046940,2.020174,0.434854,-0.637072,0.791838,0.835432,0.915881,0.566945,1.484833,0
-0.619575,-0.331166,1.604206,2.000383,0.891874,0.314613,1.115032,0.644536,1.390926,0
1.176265,1.910290,1.278490,1.294299,-0.696757,1.559914,0.547589,0.501540,1.948533,0
1.190219,2.371850,-0.683051,0.712306,0.438392,1.384181,0.819495,1.271419,1.715812,0
0.183950,1.565176,1.414797,2.100798,1.931996,2.360638,0.212077,1.500496,0.645185,0
1.660294,2.108409,-0.873690,2.431838,0.709795,0.384150,1.464987,1.730373,2.138464,0
1.252962,1.337661,0.180765,1.959300,2.189679,2.064860,0.751485,1.610532,3.113393,0
1.314198,1.529086,-0.457300,1.049260,0.863167,0.767896,0.540978,0.143243,0.998268,0
-0.433069,0.410805,1.495968,0.695244,-0.263661,-0.761213,1.205482,0.609684,2.151844,0
1.348194,1.623600,3.254568,0.545936,0.197273,-0.727516,-1.212578,0.151009,0.902213,0
0.333190,0.444532,0.624062,1.640747,-0.540484,1.575554,0.812113,0.268301,2.587996,0
1.283398,1.764552,2.076537,-0.103850,1.369191,1.179585,0.552166,2.637251,1.216790,0
-0.532437,1.317278,0.609347,0.855587,0.646503,0.112871,0.052794,1.371224,1.699725,0
0.488996,0.635809,0.680110,2.455867,-0.860084,1.655110,-1.248887,-0.299469,1.092835,0
0.233714,0.543278,-0.056422,-0.433290,1.514113,1.429141,-0.179574,-0.061694,1.593368,0
1.450651,1.562724,-0.779279,1.106794,1.830575,1.812877,0.394487,0.823499,1.921081,0
-0.704890,1.274434,1.994308,2.471706,0.522032,0.894114,-1.817352,0.953068,2.155447,0
0.994430,-0.190335,2.170195,2.756479,0.621562,-0.530404,0.652693,1.334668,1.114311,0
1.549962,0.732362,0.180105,1.625444,0.888705,1.999024,0.391126,0.524794,1.034025,0
-0.878593,2.416856,0.535125,0.042091,1.907733,0.721385,0.671322,-0.213743,4.115724,0
0.041777,0.617998,-0.097895,0.471478,0.231808,-0.163537,1.760641,1.628476,2.254084,0
2.351636,-0.171684,-0.357895,-0.046755,1.384394,-0.839562,0.097573,1.480628,2.962228,0
0.865466,1.434390,0.864082,0.688753,1.125429,1.560190,-0.690967,1.101478,1.582739,0
2.548507,1.163088,0.751985,0.307114,-0.494540,0.459415,1.149155,2.425185,1.724840,0
1.335701,2.478979,0.450439,0.215785,0.846813,-0.544537,1.082251,0.829009,1.630284,0
-0.269527,1.048625,2.052148,1.290806,-0.070354,-0.177593,-0.085740,1.399697,3.362495,0
0.277161,-0.310505,1.875638,-0.959944,0.969580,2.537301,-0.023543,-0.543646,1.449612,0
0.677194,1.479471,-1.376394,0.371374,1.191034,2.028216,1.010779,0.380928,0.519471,0
-0.452299,-0.083664,2.386132,2.679095,-2.073902,0.146278,0.447234,0.625620,0.183584,0
0.185217,0.103716,0.503354,0.761757,0.580139,0.867030,0.905785,0.667309,0.808671,0
3.946582,-0.093248,0.023739,0.143842,0.256075,2.906604,0.625912,2.049412,2.814576,0
0.777407,0.777875,0.157337,-0.877086,-0.115711,2.378228,1.318874,2.125665,0.708804,0
0.245347,1.414247,1.308753,-0.015846,0.024913,1.055216,3.306234,1.051498,0.971161,0
1.422821,0.881365,4.269026,0.831354,-0.009136,2.138915,-1.144494,1.026662,2.513281,0
0.485541,2.045434,0.187558,2.967721,0.193660,0.603583,0.316183,0.227392,1.873853,0
1.997835,1.104631,-0.456810,-0.292202,-0.309974,0.110195,1.582091,1.852519,2.372430,0
0.005973,2.295996,-0.199114,1.143452,0.764692,2.314056,1.202227,0.140956,1.216130,0
0.988426,1.187446,0.469336,-1.727994,0.400523,0.102173,0.302913,2.090772,2.191832,0
0.913402,1.372158,2.072624,1.737563,2.140632,-0.060762,0.838470,1.176493,1.184697,0
-0.076975,1.301894,0.917373,0.658112,2.034339,1.817919,0.369393,0.804264,1.271472,0
0.265551,0.659153,1.300880,1.349789,0.506639,-0.875183,0.988284,-0.655315,0.658064,0
0.631450,0.397541,2.025329,1.372841,1.448898,-0.147692,-0.110221,1.187914,0.853995,0
-0.768379,1.576310,0.978292,1.501210,1.553063,0.425300,-0.191220,0.904822,2.810377,0
1.005291,1.064089,0.645447,0.073022,3.306566,-0.320908,-0.020936,1.995850,1.515678,0
0.315794,2.153462,1.076473,0.436535,0.877718,1.526973,0.852711,0.237598,2.864480,0
2.429524,0.463334,1.302604,1.158965,1.904858,-0.050922,-0.827919,0.020315,1.306330,0
3.104150,2.648423,0.768844,0.998588,-1.209150,0.924244,0.529502,0.818083,1.268885,0
1.699500,1.727813,1.800643,-0.118770,0.110047,1.571577,1.785713,0.841484,1.947235,0
0.503675,1.539875,-0.818026,2.054036,-1.090651,-0.888348,-0.915281,-0.038187,1.904678,0
-0.137453,0.773280,-0.678837,1.680089,1.884821,0.202657,1.066452,1.074865,0.585070,0
-0.634605,-0.095276,0.956715,1.092714,1.302201,0.858662,1.059023,-0.547644,1.228962,0
-1.103256,0.168173,0.506973,-0.209054,0.546722,1.751210,0.754982,1.093448,0.693361,0
1.504524,1.042315,-0.401044,1.095482,1.160603,-1.666179,0.899132,2.987914,2.987086,0
0.614350,0.730396,2.604588,1.440012,-2.154324,1.139957,0.312435,-0.233598,0.358762,0
0.171662,0.718717,1.328843,1.922237,-0.091831,0.824139,-0.602071,1.058607,1.049521,0
1.907254,0.094395,-0.235109,1.424857,0.891940,2.380904,1.521599,-0.043553,2.892404,0
0.835760,0.990036,0.674329,1.877170,2.070421,0.834625,-0.115910,2.184433,1.737221,0
2.215823,0.548538,1.047662,2.905234,0.482768,1.535776,1.581421,0.329510,0.459026,0
1.181355,2.602666,-0.856100,0.146388,2.166578,0.957084,0.740287,1.073437,1.286460,0
-1.002643,0.745922,0.972420,1.503904,2.132022,1.193711,0.488490,2.663220,1.408279,0
0.936422,1.104578,-0.217434,1.980239,-0.862339,0.673552,1.637994,-0.186116,2.313850,0
0.409885,0.154285,-0.309163,1.992676,0.629581,0.775414,0.464171,-0.320954,1.593266,0
-0.503350,1.097688,0.202477,0.648658,0.736917,2.034627,0.702833,1.667151,2.547125,0
1.000703,1.297350,1.522361,0.401287,0.804879,0.941052,-1.117404,0.879163,2.249927,0
-0.094263,0.508306,1.017668,0.669249,1.301318,1.442588,1.802867,2.795242,2.135061,0
1.274861,0.755178,0.557290,1.574437,-0.920864,1.082515,-1.539278,0.795134,-0.123262,0
2.284610,1.009394,0.221281,-0.023718,1.914414,2.484245,-0.737288,2.401606,2.779167,0
2.607938,1.975721,1.627657,2.318178,-0.089389,-0.141925,-0.250560,0.517837,1.697806,0
0.757146,4.002981,0.637181,0.758317,0.981778,1.714221,0.006064,0.763579,1.400161,0
-1.083032,0.956148,-0.107396,0.134015,1.039930,0.477603,-0.756891,0.684228,2.674728,0
1.068457,0.362729,0.800197,-0.444746,1.361941,1.212017,2.419978,0.028515,0.770719,0
0.102156,1.986419,0.737061,0.204104,0.737459,2.326161,2.448489,2.032556,3.257859,0
2.543427,1.611892,0.195803,3.321985,1.744310,0.648840,0.594229,0.606233,0.676766,0
0.929943,2.460034,0.109298,1.869085,1.318055,1.092486,1.217135,0.682637,0.754211,0
1.090473,-0.427218,2.321212,-0.355434,1.329547,1.069727,-0.049707,1.487438,0.027903,0
2.155102,0.201350,1.054085,1.798918,3.033966,-0.055324,0.274721,2.813001,1.466546,0
-0.110606,0.508554,0.987334,0.556531,0.933567,-0.853406,0.469462,0.753167,1.585351,0
0.110835,-0.870062,1.417526,1.749991,0.341177,-0.854381,1.139234,2.644742,1.573300,0
2.570197,0.823046,1.631870,1.901482,0.439803,1.118110,1.363475,0.337353,0.793679,0
0.996811,0.763259,0.922434,0.979494,0.030724,2.859681,-0.571217,0.947587,0.272986,0
-0.037076,0.014216,0.334336,0.559811,0.249035,-0.194870,0.426689,1.556066,0.684575,0
2.028579,2.005992,0.480317,1.494793,1.150726,3.164031,0.256415,1.233171,1.547133,0
0.400586,-0.174708,-0.885332,1.464006,1.974668,1.209227,0.536794,2.419915,0.423831,0
0.497218,-0.807831,1.342885,1.228293,1.127180,0.430911,0.289414,0.780934,3.081366,0
0.722214,0.432898,1.253480,0.154899,-0.425207,1.250582,1.130990,1.591852,1.409397,0
0.613604,2.153715,0.576912,0.718234,1.635659,1.263536,1.146418,1.469842,2.060116,0
1.192680,2.004324,3.381581,0.633666,0.970165,1.646239,0.183330,1.069033,1.170413,0
1.790292,1.129626,-1.684820,1.776552,1.334354,1.233526,-1.271595,1.630232,0.859598,0
1.021731,0.894747,2.369100,-0.010277,0.156692,1.323487,1.068596,2.419446,0.680393,0
2.128517,1.682339,0.284969,1.805615,1.228694,0.196056,1.107475,0.468935,1.208476,0
-0.094684,-0.980473,0.597463,0.316021,1.375614,1.552926,2.194612,0.511408,2.812877,0
-0.040931,1.700511,0.888996,0.869527,1.590580,1.263899,1.361011,0.531279,0.454688,0
0.525022,-0.213618,1.433581,0.479146,1.878702,1.554080,-1.382258,-0.134670,1.580828,0
2.015867,0.439673,2.218352,1.316086,0.651327,2.072191,0.913433,2.008856,0.996930,0
0.954681,0.527798,2.388390,1.203893,-0.248302,1.133020,0.764793,-0.731290,2.570029,0
1.311741,0.080317,1.036510,2.100325,0.549640,1.692898,0.857062,0.691431,4.325893,0
1.566682,-0.484462,-0.330218,0.273802,1.484548,-0.179978,0.540242,0.157336,1.857998,0
0.169823,-1.105414,2.136346,2.125268,1.040907,0.840584,0.138036,1.801710,1.095097,0
0.259570,0.608918,0.885453,0.458811,0.783205,0.016522,-0.864618,0.886738,3.578241,0
0.661902,2.024102,-0.082843,1.191101,1.052968,0.151021,-0.111192,0.974398,2.913285,0
0.777470,2.014188,0.548455,0.509183,-0.268438,-1.812433,0.213238,-0.609829,0.718108,0
2.007455,0.225401,-0.100553,1.070158,1.777525,0.835613,0.114994,0.888310,2.398059,0
0.891911,0.974501,-1.340003,1.462923,-0.033219,0.973836,0.168175,0.296688,-0.779288,0
0.117470,-1.590844,1.219375,1.990829,1.758423,0.879210,0.119581,0.932270,2.175908,0
2.021971,-0.210959,-0.260183,2.362093,0.507292,2.435687,0.184594,1.071774,0.637911,0
1.227216,0.006739,0.974859,0.193988,1.051462,2.058993,2.625161,-0.034203,0.673736,0
2.091707,-0.221231,1.442457,2.574591,-0.167643,-0.003501,0.729177,2.297655,3.116653,0
-0.579341,1.498568,0.777122,1.720643,0.564807,1.126753,1.061078,-0.468919,-0.592113,0
1.696700,0.540696,0.164167,0.074785,0.979105,0.674768,0.418170,0.234599,1.116020,0
-0.166194,1.188689,0.326804,-0.768087,1.553372,0.675240,1.668256,-0.260306,0.956482,0
0.841122,-0.290284,-0.340918,2.472973,0.601054,-0.568995,-0.149071,0.939015,3.131232,0
1.263481,0.556223,0.672253,0.316203,1.902494,0.409413,0.168686,1.390040,2.916994,0
2.090136,-0.686957,1.033319,1.581143,1.400571,-0.410258,-0.128171,0.364102,-0.047966,0
0.217354,1.345983,-0.224367,1.045658,0.134373,0.919105,0.086538,1.146000,1.753188,0
3.176926,1.837935,-0.453730,2.384170,0.790740,1.614917,0.041111,0.579659,0.952867,0
0.299271,2.982254,1.067307,1.046906,0.635309,-2.020084,1.111520,-1.097927,2.822248,0
0.581583,1.561717,1.780207,2.883278,-2.333978,2.948751,0.854726,1.590268,1.253909,0
1.118002,0.257758,-0.231884,0.252822,3.114800,2.138692,0.174506,0.454169,2.020937,0
1.705669,1.210508,0.325328,2.248439,0.646502,0.611668,-0.420808,0.737338,1.251195,0
1.142124,0.762765,1.463574,1.260879,0.967814,0.239522,0.287771,0.189686,1.210966,0
1.462927,1.859655,0.482239,0.487679,0.668986,2.678941,0.734764,2.083942,2.278766,0
1.066817,1.909477,0.724718,0.869968,0.057885,1.101632,1.000098,-0.396097,1.438698,0
1.318747,2.506984,0.797900,-0.132520,0.266842,1.968908,-0.064503,0.593107,3.229676,0
-0.186325,2.098729,0.992254,-1.194104,-0.436378,0.488518,1.577138,1.716479,1.044112,0
-0.203890,1.566178,0.511359,1.878634,1.140270,-2.478812,-0.065041,1.865019,-0.079858,0
2.059849,1.360382,-0.088724,0.560505,0.882436,0.156833,1.184241,-1.044283,2.440153,0
0.611198,1.199767,1.784154,-0.305734,-0.425716,2.033985,0.091774,0.366858,1.262500,0
-1.063532,0.638849,0.428508,-0.246851,-0.258155,2.318002,-0.197285,2.110662,1.333359,0
2.713478,-0.418576,1.473051,1.035503,2.525497,3.361547,0.611241,1.559906,0.446809,0
1.591911,0.897610,-0.618018,3.529342,1.193215,0.637244,0.556041,1.826220,2.164054,0
2.201424,-0.117012,0.139018,0.191813,2.850297,0.563003,0.688609,0.484102,1.410111,0
0.263039,1.148719,-0.495657,2.711866,1.429435,1.102151,-0.044235,0.783252,2.116462,0
1.314714,-1.170114,0.090647,0.275643,1.217776,0.611863,1.672243,1.906294,0.588228,0
1.454977,2.494594,-1.167665,2.192901,1.475821,-0.866411,0.388885,2.072980,1.539622,0
2.123096,1.481913,0.886296,2.309943,1.307263,1.887882,1.478016,-0.636238,1.115867,0
0.922983,1.492203,0.472472,0.878481,2.485227,0.773395,0.696028,1.434812,1.542447,0
1.231671,1.477007,1.128840,2.146115,1.871349,2.070955,-1.087221,1.435142,2.564176,0
0.687086,1.782041,-0.338279,0.360043,1.844281,0.529124,2.669415,1.126921,2.853140,0
1.899574,0.108478,0.907435,1.216635,1.580777,0.890483,1.613958,2.767750,2.772437,0
0.973773,0.617114,0.949413,1.808374,-1.204305,-0.018321,-0.025474,2.436317,2.322916,0
2.384475,1.528072,0.303126,-0.358559,0.861391,-0.520377,0.017983,0.007083,1.581887,0
1.911024,1.407651,1.412747,0.628102,0.521870,2.107732,-0.302382,1.629436,1.740171,0
0.714932,0.255953,1.437330,0.650255,0.868283,-0.055405,-0.104310,-0.316824,1.454489,0
0.220327,1.907532,2.390220,-0.292518,1.475108,1.091878,-0.493491,-0.077673,3.357282,0
1.945148,2.670313,0.710298,0.701021,2.344779,3.126230,0.035906,1.313681,0.676178,0
0.935775,0.685731,-0.236152,2.216120,1.492276,1.107159,0.941214,2.098326,0.973099,0
2.327929,0.379616,2.255599,0.541106,1.069391,2.104560,0.263104,-0.998063,1.101369,0
1.010061,3.190642,1.415315,0.486327,-0.233167,1.445035,0.071120,0.759218,0.523873,0
3.205334,2.437090,2.640520,0.023063,-0.851724,1.126220,-0.523181,2.133430,1.571204,0
1.866869,1.492817,1.033988,1.291389,1.770466,0.408640,2.823211,-0.313981,0.569248,0
2.254890,0.833427,1.009565,1.553192,3.166526,-0.666484,2.390376,0.966699,1.197841,0
1.397722,0.779891,2.293712,-0.544606,0.268448,1.589753,-2.422177,1.619249,2.594319,0
3.157798,-1.009977,1.280332,0.529431,0.758067,2.412611,1.894558,1.104430,1.053446,0
0.347451,1.000067,-0.186495,0.206643,1.609317,2.122297,0.665438,1.205120,1.506976,0
0.407722,0.877032,-0.506087,3.175746,2.395739,1.796991,1.456350,1.632332,1.334483,0
-0.009099,3.444486,1.280004,-0.353836,-0.453694,2.366410,0.824079,0.996472,0.135289,0
1.102332,-0.129239,1.169412,1.137350,1.918840,0.446441,2.587409,1.292787,1.203744,0
2.011176,0.406730,0.318541,0.993926,-1.024549,1.774177,2.029709,1.424382,1.263424,0
0.328012,1.484953,1.745381,1.538853,-0.273860,1.655964,1.258835,1.353269,1.673153,0
-1.344197,1.730437,2.313278,1.120156,1.445272,1.562837,-0.551342,0.499963,1.444010,0
2.672949,3.459901,1.190458,0.253163,1.476358,1.043616,0.472613,1.830838,-0.016831,0
0.865236,2.085622,0.674026,0.432113,-1.020039,1.618463,-0.832965,0.579854,2.598631,0
1.637354,1.218089,0.471669,1.513023,1.303087,1.648613,0.429504,1.706993,2.281974,0
0.806083,0.334480,2.084376,1.636581,0.260044,0.423973,-0.912379,0.984279,0.140867,0
-0.020444,-0.289912,1.682514,1.728249,0.065298,1.527733,1.693282,1.346721,1.557307,0
1.063671,2.568052,3.023437,2.817663,2.764792,2.278457,0.868531,0.078032,0.661960,0
0.904632,1.250360,0.573298,0.342649,1.945719,0.059760,1.031504,1.888915,2.073369,0
-0.337108,0.796228,2.072359,0.126299,-0.008390,1.693770,1.305226,1.364589,1.646121,0
0.541931,1.954898,-0.247330,1.003815,-1.504154,0.077316,0.324967,0.912037,-0.210783,0
3.016701,1.542030,0.449164,1.391894,1.107665,2.053464,1.446787,0.093047,3.699132,0
1.544893,1.566996,-0.497011,1.496681,0.821867,0.467878,0.637448,1.681244,2.301214,0
1.137088,1.738400,1.750436,2.338893,2.362132,1.954835,0.122009,0.075163,2.833864,0
0.438167,0.942952,-1.330759,2.082227,-0.295499,0.779902,0.542018,0.308501,0.360637,0
-0.096010,1.462874,2.269038,1.877653,1.925372,-0.551691,0.442373,1.422434,2.078344,0
1.625845,1.128783,2.681018,0.945412,-0.621403,1.672985,0.080319,1.164866,1.685641,0
0.957541,1.118668,-0.380039,1.870487,0.357915,1.020374,1.351434,2.995842,1.764421,0
0.634305,0.519927,2.285413,3.361430,0.998806,0.534756,0.451845,-0.817520,0.177784,0
1.076128,0.243851,-0.465214,0.741723,-0.262141,0.982502,1.782927,1.261247,1.219066,0
1.505739,1.960113,2.093417,-0.578277,1.590803,0.247405,-0.096897,0.892304,2.866405,0
1.455018,3.113362,0.264202,0.958268,0.808499,1.515283,1.830195,2.193154,2.759632,0
2.748612,0.256052,0.202388,1.178548,1.901036,0.918154,1.345271,2.746336,2.130784,0
1.870398,0.591043,1.333614,1.340444,0.937544,0.884249,0.258775,1.306848,1.310417,0
0.539236,-0.404345,0.184192,0.849421,0.453295,1.040622,-0.570032,3.493265,1.571085,0
1.628521,-0.373332,-1.390812,1.405407,2.223550,0.728093,2.102913,0.757741,0.106439,0
1.040528,1.837577,0.167902,-0.191747,-1.246925,-0.354205,0.396630,0.269220,2.380168,0
0.983318,2.883963,0.451656,0.559167,0.190066,0.196643,1.515120,0.568098,2.616024,0
0.548443,1.765337,0.879079,1.302962,1.506758,2.261662,-1.065855,0.947581,2.518356,0
0.534751,1.537287,-1.073355,0.284696,1.680007,0.329355,1.474166,-0.185868,2.743637,0
0.417634,0.661712,1.280647,0.923202,0.889779,1.554232,0.280571,1.795776,0.624271,0
1.333436,0.361243,1.511589,1.153832,1.942557,-0.641299,0.614197,2.226682,1.298633,0
0.794230,0.680914,0.769964,2.756676,2.002353,0.664243,0.686576,0.780483,1.062699,0
0.715838,0.945932,0.275231,1.623745,0.570000,0.823386,1.248594,0.323445,0.780719,0
0.715735,3.557509,1.630200,1.054644,1.272590,0.280121,1.716452,0.400689,1.536662,0
2.185448,1.797812,-0.066172,3.130812,1.283999,0.619140,1.496838,1.462946,2.328355,0
0.785044,1.596163,1.279164,0.484225,1.147133,1.194461,0.355883,1.152098,2.850904,0
0.463751,0.580896,-0.694946,0.057988,-0.510486,0.350389,-1.385284,-0.244808,1.349586,0
0.911960,1.776492,1.044338,0.583154,1.613011,0.765312,-0.990896,2.320061,1.351441,0
0.261014,0.393546,0.783799,1.736968,-1.725788,-0.274186,1.083110,1.878622,2.524981,0
2.214965,2.202745,1.131671,0.832758,2.042466,1.557933,0.071739,1.505453,2.206964,0
0.285757,0.495083,0.058666,1.477321,0.596134,1.998735,1.251273,2.507750,-0.618704,0
-0.558718,1.637450,0.979455,0.157549,1.794601,-0.835436,0.245134,2.597119,2.588132,0
2.088106,2.625485,1.512914,-0.381276,0.509020,1.274726,1.431874,-0.491702,2.304648,0
1.634623,1.470424,1.582699,-0.591457,0.588288,2.236957,0.800714,-0.740154,1.492113,0
2.833007,2.183850,1.525098,-1.373594,-0.331780,0.972077,-0.172744,0.547830,1.820677,0
4.157866,0.267388,0.416003,1.076961,1.738184,2.744940,1.191219,2.653498,3.850913,0
0.295943,-0.289681,0.940685,1.775839,1.824953,0.111561,1.958043,-0.223215,2.030496,0
1.304458,2.097699,2.259414,1.346752,0.344398,-0.170523,1.060501,2.083524,4.106879,0
1.108182,1.873322,-0.098136,0.673730,-0.523474,2.073461,-0.079257,0.486822,0.394402,0
0.638519,2.195425,0.795815,1.715898,-1.031300,1.943792,-1.381082,0.890562,1.046284,0
-0.202741,-1.615548,-0.625524,0.159684,-1.019040,1.426639,0.279891,1.750686,0.666665,0
1.406849,1.759492,0.435463,2.663662,-0.896921,1.818854,-0.009516,1.228290,1.031131,0
0.816723,-0.590980,1.287382,-0.474483,1.694042,0.054528,1.025413,1.399445,2.310532,0
1.563548,0.101732,0.484221,2.337457,-0.486590,0.337659,0.964562,1.887891,2.095597,0
0.428618,2.977410,1.089379,0.985718,2.322709,1.749282,0.018682,1.360287,0.030721,0
0.445939,-0.486021,0.304290,2.153267,1.298111,1.260757,0.580011,2.118852,1.238459,0
0.944076,1.624214,2.334399,1.053016,1.129741,3.223504,1.649869,3.405701,1.348989,0
0.345741,0.927497,1.302945,0.354001,2.857327,0.550341,0.434526,2.391274,1.282559,0
1.705403,-0.623195,1.367121,2.236461,0.368841,1.353170,-0.124062,1.822556,2.360868,0
1.267577,-0.269860,-0.318446,-0.094408,1.016077,0.801722,0.537395,0.605786,-0.089134,0
-0.478927,2.390507,-0.537768,2.185004,-0.300330,1.243303,0.531048,1.476939,0.349776,0
