m3,m0,m5,m1,m4,m2
0.343084,-0.109482,-1.701087,0.309150,-1.734478,-2.027921
0.014003,1.400413,0.717266,1.217874,1.274262,1.002087
1.307490,-0.821626,-0.160383,0.781944,-0.039015,-1.978969
-0.264884,-0.926964,1.664720,-1.204281,-0.990340,1.123277
2.796076,0.354808,-0.954123,0.659856,0.491939,0.422428
-0.192334,2.735309,-0.751342,1.535974,2.091795,-0.024537
1.856838,2.325148,-0.014123,0.971733,1.125645,1.352329
-0.007222,0.263076,-2.219233,1.167319,-0.513144,-3.311684
0.537035,0.462126,-0.397785,0.208869,0.553047,1.181251
-1.413175,1.916965,1.858851,-1.039588,-1.775316,1.459731
-0.076556,-1.399732,0.499977,-0.702423,-0.600044,0.120828
-0.663889,-1.724566,0.308978,-1.321118,-0.366070,-1.110319
0.414550,-1.437105,-0.613589,-0.563229,-2.250058,-0.582866
2.984039,0.682618,0.343839,1.973981,2.289109,-0.218477
-0.604224,0.161694,0.729323,-1.163916,-1.705904,0.455175
1.102721,-0.068670,-0.284933,0.499509,-0.391764,0.359278
-1.590725,-0.600736,-0.031708,-1.508445,-0.570832,-0.583441
2.372112,-1.189535,-2.453528,0.264819,-0.650929,-2.271971
0.096267,1.096967,0.206303,0.130132,-0.961136,0.879693
0.619603,0.537040,-1.414778,-0.153435,-1.597925,-0.755363
-0.617910,-0.332370,0.947815,-1.348519,-0.096992,-0.447488
2.661258,0.970683,1.283902,2.604343,0.672611,0.162216
-2.313101,-0.627688,-0.205867,-1.308726,-0.200815,0.370319
3.326730,0.481505,0.216450,1.151888,1.770317,1.417786
-0.133508,0.099924,0.839272,0.187711,-0.272870,-0.625966
-1.950093,1.300297,0.942500,0.152925,0.589826,2.628345
0.004025,-0.823958,-0.569805,0.328985,-0.492899,-0.291185
1.772977,1.128459,1.336304,0.609488,-1.296699,2.860305
0.221614,-0.043155,-0.191826,-0.013506,-0.883920,-0.975429
-2.728824,-1.045546,-1.334253,-0.523580,-0.351566,-0.077273
-2.749399,-0.536660,0.880395,-0.253250,-0.461466,0.616994
-1.333347,0.227589,0.393590,0.230824,-1.450201,0.447585
-0.542243,-1.432902,-0.615281,-2.056146,-0.737245,-0.237431
-2.401078,-3.034706,1.752760,-1.877464,-0.036445,-2.446377
-0.230236,-0.238686,-1.051400,1.215993,1.018491,-1.719618
1.174537,0.791226,0.767587,0.792947,0.820743,-0.048096
2.015047,1.500296,0.054508,0.283472,-0.978452,-1.627276
2.991785,2.498509,1.824078,3.600607,2.407395,1.785328
0.694896,0.086723,-1.437560,1.574398,2.156468,-0.012853
1.012004,0.053197,1.006814,0.405599,-1.221474,0.508493
-1.447603,-0.156618,-0.110887,0.399362,-0.393428,-1.655495
0.360884,0.158218,1.512851,0.223839,-1.473816,-0.375883
0.472207,1.709917,0.087968,0.671976,0.017165,1.404405
2.321536,1.316316,1.060863,1.509012,0.807602,0.052907
-0.312802,-1.376683,-2.878373,-1.064031,-1.675140,-3.071879
-0.609182,-0.077250,0.674658,1.744373,0.284391,-0.328842
-3.112938,-1.827805,-3.701681,-1.985650,-2.221836,-2.807420
-1.995640,-1.092604,1.112861,-0.787955,0.142660,0.664602
0.284505,0.023383,0.996268,-0.318124,-1.895714,0.128318
-0.655380,-0.590342,-1.604903,-1.571270,-2.626423,-2.091790
-0.022108,-1.254854,-1.290183,0.765820,1.213989,-0.727560
1.955178,0.997348,2.026468,0.333876,-0.367070,1.185766
1.662463,0.236037,0.520377,1.949799,1.757167,0.678136
-1.047300,0.912742,2.289345,0.270262,1.316248,1.504949
-0.963549,0.840251,1.483523,0.524306,-0.576202,-0.571762
2.361908,0.681796,-2.054675,1.730873,-0.192257,0.880170
-0.088388,-0.468272,-0.043958,0.622613,0.939914,-0.886066
-1.961259,-0.653663,2.189047,-1.816250,-1.196024,0.300843
-3.550908,-2.475394,0.980287,-2.881769,-1.964931,-1.134920
0.545431,2.182169,-1.080818,1.205585,0.944920,1.175811
-0.244700,1.069269,2.632797,1.209171,2.163384,0.481905
0.492346,0.170206,1.436970,0.337646,0.135644,-0.585908
1.978793,-0.503595,-2.905131,-0.198579,-0.524480,-2.297572
-1.180685,1.431074,-0.744302,-1.866045,-0.645007,1.374883
-1.266808,0.356588,-0.817754,-0.408596,-1.078964,-0.174795
-0.911325,0.562905,0.246087,0.020890,0.848086,0.998389
0.556532,0.075065,-2.297757,-0.030808,-0.960451,-1.095129
-1.626583,-0.203082,0.057293,-0.919873,-0.805723,-0.135079
2.297469,1.852796,2.349057,2.533204,2.423542,2.024613
-0.096738,-0.529088,-1.373161,-1.634455,-1.258232,-0.964637
0.133183,-0.556820,1.205497,-1.218885,-3.254074,-0.177700
1.627625,1.660100,1.169906,1.125728,1.683386,1.060372
-0.846187,-0.517039,-2.666105,-0.978562,-0.604949,-1.381078
-0.364904,0.678971,-0.485274,1.068144,-0.597274,-0.390723
0.246351,-0.613711,-0.148619,1.196640,1.531617,0.246532
1.578274,1.062486,0.839464,1.372332,-1.453437,1.883697
0.449404,0.094377,-1.400976,-0.213406,-0.153079,0.013780
-0.041389,0.195422,-0.604678,-1.033607,1.847601,1.022158
1.622214,1.728636,2.274350,0.609039,0.087611,2.083402
-3.400778,-0.089316,0.615415,-2.563101,-1.521886,-0.633669
-2.467473,-0.329996,0.542484,-0.664153,-0.113407,0.547923
0.107865,-1.291341,-0.736422,0.460563,-0.726913,-0.860258
-1.352673,-0.364041,-0.196645,-0.891834,-0.393599,0.334025
3.681170,0.849035,1.183448,1.878904,1.284401,1.469324
1.544335,0.466002,0.689764,2.067834,3.051191,-0.437995
-2.987581,0.103827,-1.811443,-2.067564,-3.260998,-1.830042
-0.483833,-2.282984,-1.815900,-1.502135,-0.289629,-2.166932
-0.608677,-0.565295,-0.761522,-1.338161,-0.811410,-0.159674
2.678753,1.580323,0.856045,1.139334,1.377367,1.153202
3.512095,1.405293,0.867460,1.622052,0.875818,2.189668
1.274092,-1.085707,-1.562304,-0.588604,-0.342693,-0.867410
0.653423,-0.889971,1.281031,-0.332998,-0.440834,-0.278465
0.416458,0.607127,0.692835,1.477783,2.114022,0.743256
3.282129,0.182551,-2.186878,0.387830,0.818389,-1.563749
-1.355550,-1.727452,-0.463644,-1.485997,-1.245606,-0.991920
-2.195327,0.164283,-0.110670,-0.758820,0.101074,1.147876
-1.513551,-1.234657,-0.869130,-1.766016,-2.696538,-1.535191
0.405871,0.389878,2.393926,0.044088,0.731872,1.690550
-1.604899,-0.877401,-1.398398,-1.546271,0.506793,-1.640033
-0.349885,1.235009,0.706975,0.489734,-0.714748,2.923276
0.663485,-1.857366,-2.625548,-1.694571,-1.893819,-1.597528
0.618739,1.723107,0.297364,1.348898,0.568592,1.979566
1.921492,0.463337,-1.833647,0.864218,1.449589,-1.074575
-0.148900,-0.542309,-0.342431,-0.320444,0.235413,0.618972
1.393258,1.121231,1.635171,2.432726,2.332164,0.497627
1.644683,-0.223155,-1.453445,0.226515,-1.177058,-0.829221
-0.537685,-0.524691,-3.026784,-1.170782,-1.128185,-2.590356
-1.636011,-0.484519,2.170169,-1.091663,-0.697808,0.738594
0.276650,-0.204320,-1.266817,1.501954,-0.379557,-0.844342
0.394196,0.173219,-0.874092,0.159999,0.022613,0.176570
0.557547,-1.590296,-1.817833,-0.744277,0.313377,-1.012476
1.902433,1.412893,1.186752,1.578015,1.166787,2.354366
-0.840050,-0.064818,0.167970,0.683349,0.162755,0.732010
1.720752,-1.197784,-0.076857,-0.660399,-2.084497,0.030579
-0.216248,1.048648,-0.097569,0.966271,0.423712,1.864672
1.562168,0.484050,0.676061,0.831238,-0.835035,-1.352570
0.191677,0.419482,0.083010,2.906664,2.141254,-1.120891
1.254049,-0.664274,0.290588,0.858196,0.903622,-0.081644
0.975914,-0.973850,-1.696504,-0.110875,-0.173447,-2.661919
2.145945,0.715512,-0.060289,1.810786,1.024711,0.564497
-1.145115,-1.508075,-2.858820,-1.092375,-2.297686,-2.246599
3.513262,2.067339,1.806089,3.444396,2.593160,1.439012
0.280867,-0.919114,-0.042716,0.500700,-0.643530,-1.408376
0.104605,-0.232548,1.330201,0.283370,0.156050,1.268861
-0.275766,0.322729,-1.787320,1.456872,0.500404,0.969866
-1.675065,-3.292550,-1.413995,-2.296194,-1.789577,-2.697631
-0.677422,0.727081,-2.296725,1.078493,2.644814,-0.713553
0.432532,-0.267097,1.596804,1.229709,1.155970,0.250398
-0.381394,-0.408420,0.500757,0.195947,-1.150174,-0.613639
1.175200,0.560996,3.302734,-0.037813,0.229219,1.077741
1.354101,0.497105,1.277570,0.992918,1.338784,0.332488
-2.140864,-1.796633,-2.272268,-1.471528,0.684412,-1.507104
0.278707,0.654396,1.973033,0.946802,0.333169,1.379714
-0.019562,0.457963,3.101213,0.272696,0.452856,-0.066972
-0.123012,-0.293382,0.524522,-0.172195,0.046647,0.458004
0.713231,-0.229254,0.522832,1.135051,1.709792,1.987014
-1.381090,-1.170268,0.523566,-1.328462,-1.486260,-1.172146
-1.255815,-1.030756,-3.026963,-0.710694,1.507520,-2.749770
2.612497,0.952577,-1.508894,1.407032,0.857144,0.614836
-2.314470,0.527327,-1.161490,0.084933,0.866596,0.062419
0.021532,0.426991,1.485672,-0.221145,-0.656519,1.685738
0.035217,-0.809331,-0.066246,-0.363894,-1.649955,-1.268582
0.390245,-1.024616,-1.892635,-1.814481,-0.846656,-1.046854
2.472721,0.200742,-0.052845,0.964051,1.685870,-0.576442
-0.690349,0.021209,-1.059159,-0.738670,-1.370150,-0.026740
-0.973519,0.295744,-0.192214,-0.380584,-0.615728,-0.673034
-2.143623,-0.260971,-3.144471,-1.777304,-0.626167,-1.973562
-0.740040,-0.822164,0.050220,-1.273168,-1.345769,0.168848
-0.558953,0.012579,1.472590,0.016276,0.321529,0.386441
-0.936224,-0.706546,-0.481047,-1.136245,0.745320,-0.194452
0.692393,0.317544,-0.754268,-0.011234,-0.702113,-1.166559
-0.998599,0.332581,-0.603912,-1.142205,-1.693266,-1.780146
-0.723295,-1.184955,-0.279209,-1.449984,-2.045509,-1.337874
-0.804139,0.453600,0.465490,-0.169742,-0.606239,-0.788006
-0.580515,-0.324043,1.072031,0.072471,-0.881589,0.302443
-1.351566,-0.235093,-0.006823,-1.014187,-0.164848,-0.243901
-0.513837,-0.055001,0.202406,-0.964679,-1.932001,-0.095474
0.899997,0.996770,1.631240,0.675937,1.543192,0.304147
-0.280700,0.439967,-0.412573,0.673464,-0.072103,0.905917
0.396445,-0.643528,-1.111053,-0.569183,-0.179935,-0.232732
-1.107117,-0.618272,-0.104793,-0.053499,-1.364071,0.052595
-0.262474,-0.504906,0.233537,0.270659,0.312832,-0.547807
1.425400,-0.478014,-1.385168,0.179633,0.632564,-1.605414
2.265436,0.082732,0.477357,0.515671,0.334088,1.109998
-0.408843,-0.247894,-0.144900,-0.677217,-0.219875,1.223529
0.140599,0.565308,-0.084337,1.100067,-1.569971,0.582046
-0.616693,-0.297616,-0.291542,0.169733,-0.493104,-0.042723
-0.130673,-1.875671,-0.534331,-1.797338,-0.504388,-1.700619
-0.148572,1.197146,-0.745434,0.815906,0.735859,-1.899059
0.303995,0.903014,1.254854,-0.550900,0.560850,0.445985
1.060530,0.546269,-0.699486,1.915262,1.102386,0.919848
-1.084592,-0.497018,0.894820,-0.490047,-0.851049,-0.702224
0.334635,-0.375292,0.388880,0.493970,0.303635,-1.325493
0.178056,-0.119283,0.087532,0.660063,0.900709,0.375009
1.537721,0.247030,1.426804,1.338559,0.501020,1.254621
-1.729806,-1.936478,-1.541019,-2.486432,-1.767769,-1.514468
-1.041052,-0.530216,-2.410728,0.057602,0.326890,-1.805858
-0.530356,0.884390,0.292496,0.327851,-0.670826,1.083049
-1.257330,-0.074382,-0.465199,-0.168370,0.370575,0.076703
-1.388543,0.210067,-0.725786,-0.717061,0.190013,1.687056
-1.780955,-2.679833,-1.788112,-0.385999,0.322021,-3.759655
1.941618,0.919433,-2.788292,0.487607,1.376693,-0.562607
1.043315,-0.228086,2.548231,1.015532,1.665397,0.016996
0.983065,-0.627244,1.080382,-0.452113,-0.086041,1.008687
-0.686400,-2.853156,-2.848353,-1.176225,-1.217485,-3.997623
1.037232,-0.338150,0.578298,-0.578476,-1.596730,1.190432
2.217427,1.214756,1.369145,0.656114,-1.793142,0.174498
-1.686916,-1.913755,-0.876116,-1.710204,-2.912159,-1.630859
0.776970,2.337864,0.468667,1.526500,0.972753,1.502711
-1.555779,-0.351876,0.834474,-0.484153,-0.167108,-0.132187
0.993033,-1.161262,-0.822802,-0.438180,0.495771,-0.733766
0.571187,-1.932129,-3.971744,-1.048900,-1.384092,-3.838843
-0.318346,1.244169,2.561854,0.245277,1.676946,2.294824
-0.998432,0.171097,-0.489631,-0.496438,0.917850,-0.635447
-0.656105,-0.328847,-0.821295,-1.454818,-2.523185,-1.048885
0.992921,0.222286,0.147242,0.878659,2.828868,-0.221887
1.908431,2.003265,-0.267368,1.158814,2.528395,-0.215557
-2.415732,0.142122,-0.431920,-0.573920,-0.419690,-0.527227
-1.596191,-1.886659,-1.601498,0.416210,0.578799,-1.867580
-2.286110,-1.809891,-1.534887,-0.968075,-0.262260,-1.080870
1.708789,0.191259,1.201635,1.276307,0.048474,0.681510
0.023646,0.782916,-2.180306,1.203361,-0.241481,0.760466
-1.338844,0.538497,-0.666356,-1.293468,-1.389605,-0.034724
0.812457,-0.012580,-1.674928,-0.107079,-0.014700,0.324768
-1.105079,0.311532,-0.729681,-0.430385,0.420711,0.491662
-0.920589,0.522085,2.998211,-1.016533,-0.055645,0.489625
1.944336,1.202484,0.421685,1.645265,-0.871428,0.461349
-3.037500,-1.363694,-1.477855,-3.276291,-1.365226,-2.271285
-2.409988,-0.088665,0.060251,-1.230244,-0.674488,0.026550
1.855535,1.711915,1.679598,0.473246,0.575291,0.680567
-0.148416,0.715122,0.018569,0.140679,-0.308736,0.238833
0.293785,-1.232680,-2.695186,0.722241,-0.812738,-2.336604
3.040280,1.098671,0.786204,1.556867,1.324437,-0.466993
-1.524685,-1.147794,-1.977039,0.045318,0.100515,-2.126210
1.433142,1.098081,0.712635,1.055501,-0.614740,3.422468
-0.687547,0.563684,2.431933,0.713620,-0.937889,1.020955
-2.056596,-0.549095,1.559878,-1.054211,-0.491751,0.511944
0.367729,-0.222840,0.735153,0.637456,-0.401197,-0.170169
0.204190,0.305903,0.203979,1.032382,1.406544,-0.215662
3.412509,0.663663,-0.651617,2.396079,0.575118,-0.214597
1.376102,-1.112159,-0.902162,0.581381,1.458669,-1.847871
1.514594,-0.212286,-0.602362,0.386129,0.439055,0.686219
0.386702,0.421746,-2.339907,1.058063,0.222600,-0.575296
-2.057501,-0.360135,1.383465,-1.389203,1.086884,-0.047740
-1.650896,-0.436741,0.624783,-1.192268,-2.517240,-1.727118
-2.176259,0.022033,0.646383,-1.010732,-0.588154,0.948537
-0.952488,-0.436764,0.608252,0.623777,-0.311195,0.321294
0.035554,0.526031,0.249732,0.301975,0.583752,1.037266
-1.033242,-2.108156,-1.286588,-1.286595,-3.097923,-2.299501
0.991405,1.589673,1.732351,0.563330,0.463390,-0.080497
-1.588269,-2.858852,-3.320838,-1.457914,-1.693160,-4.280907
1.372835,0.745021,-1.006464,1.456701,3.099854,-0.117639
-0.065899,-0.202866,-0.252173,-0.449586,-1.353096,-0.543381
-0.418950,-0.859742,0.748265,-1.839254,-1.586776,1.002644
0.135779,0.068020,1.014021,0.342285,-1.641235,-0.212062
1.364980,0.481769,-0.329650,1.512390,2.719776,-0.908625
1.717124,0.906756,1.108212,2.192268,1.842260,2.595251
-2.883459,-0.673725,-0.209051,-1.685506,-0.422033,-0.129732
1.407459,1.307519,0.621261,-0.340128,-0.714155,0.979077
-2.106592,-0.212813,-0.454340,-1.810341,-3.062286,-2.401801
0.292317,0.568219,1.172076,0.907036,0.415816,1.824290
0.577223,-0.462332,-1.080900,1.738179,0.938424,-0.902142
2.203332,0.888581,1.574144,1.832765,1.141561,1.882205
-2.340286,-0.015172,0.053977,-1.429186,-1.806973,-0.331131
-0.028873,0.366884,0.243132,0.300419,0.539727,-0.399111
2.003973,0.324279,2.269487,-0.400612,-0.853174,1.905853
-0.518413,-0.200586,-1.912093,-0.724712,-0.891565,-0.398761
0.859339,-0.515098,-0.861725,1.607339,-1.083672,-0.172628
1.585813,-0.125390,0.144755,1.189997,0.536644,-0.654487
-0.620141,0.688689,1.266122,0.368980,0.431848,-0.618717
0.074290,-0.853530,-0.746324,1.858595,1.702276,-0.983486
-1.234607,-0.487281,-0.066814,-0.154340,-0.172113,-1.720543
-3.561136,-1.269526,0.736129,-2.167816,-2.584680,-0.671014
1.405326,1.188018,-0.746247,2.019195,0.546894,-0.900904
-0.496834,-0.950245,2.172644,-0.567089,-0.940845,1.389336
-0.376167,-0.684200,-1.338371,-0.354188,-2.493942,-0.576658
-1.105658,-0.272254,-0.861554,-1.805227,-1.126305,0.094795
-1.902605,-0.855081,-0.417896,-1.702440,-1.170883,-0.914082
3.289794,1.064713,-0.680934,1.723792,1.270860,-0.551399
0.654677,-1.021632,0.222829,0.914774,1.107967,0.130414
-1.335441,-1.137367,-0.115672,-1.397586,-1.405784,-1.499808
1.072632,0.613636,-0.166865,1.059619,1.090854,1.276753
0.932916,0.201623,-1.412737,0.003119,1.048219,-1.067898
-2.058968,-1.169628,-1.707843,-2.166697,-0.432705,-1.287572
-0.501425,-0.766201,-0.502461,-0.640038,0.012717,-1.035019
0.205325,0.028683,0.233929,0.469960,-1.528604,0.108286
0.473694,1.163386,1.511365,1.276060,0.365840,1.114058
2.408391,-0.860847,0.626191,0.828087,-0.582141,-0.077878
-1.149973,-1.152492,0.603836,-0.483925,-1.531179,-0.004912
-0.911096,-0.424619,0.896433,-0.630500,-2.402608,-0.267658
0.840667,-1.140427,-0.919118,-0.783587,-1.350240,-2.214899
2.769915,0.907425,-0.286560,2.725054,0.643774,-0.599226
1.422283,1.581348,0.381876,1.240400,-1.037220,2.117220
3.290267,0.384300,1.142368,1.126194,-0.794341,1.317204
-0.789357,-0.426108,-1.225287,-1.150942,1.690525,-0.308107
-1.419391,0.439960,-0.737598,-0.784169,-1.375310,0.007578
0.370232,0.973464,-0.377784,-0.104396,0.470445,0.496286
2.649522,0.354553,-0.450225,1.347261,1.343376,-1.732845
-0.618575,-0.131548,-3.099011,0.718256,1.957735,0.790093
-0.469524,0.124045,2.288407,-0.834003,0.633324,1.689359
0.116385,-0.439729,0.649257,0.427848,-0.702174,0.211180
-0.827759,-0.137978,0.253158,-0.721595,-0.707897,0.121075
1.915178,1.678966,-0.069352,1.625556,0.908829,0.445029
-2.501214,-2.201120,-2.814203,-3.223629,0.196207,-4.102214
0.904296,0.441525,1.493145,0.439160,0.661430,1.125858
-1.821075,-1.266449,-2.001086,-0.229062,-0.218336,-1.988542
-3.370864,-2.655470,0.481299,-3.209375,-2.088420,-1.217526
-2.206009,-0.463267,-1.567769,-0.360068,-0.590103,-2.777775
1.043968,1.739320,1.368176,1.251663,1.253152,2.287409
-0.436751,-2.913346,-0.076993,-2.034312,-2.689158,-2.012394
2.316299,2.753046,1.535383,3.687998,2.462033,3.097972
-0.952034,-1.717638,-1.276715,-1.298962,-2.011793,0.248568
0.906550,0.401581,2.266457,2.156406,1.221894,2.175359
1.163469,0.192213,0.085572,-0.074833,0.306136,-1.739146
-0.298519,-1.462296,-0.421272,0.571023,1.245521,-1.124937
0.149731,0.352472,0.080720,2.341520,2.041865,0.412296
-1.690909,-0.341713,-1.863405,-0.105862,-1.007045,-2.131470
1.229230,2.203943,2.524904,2.436868,-0.066621,1.747178
-1.003003,-0.390232,0.128497,-1.076236,-0.593490,0.736579
-0.162632,0.020051,-0.657858,1.168782,0.697811,0.205465
1.844902,2.259326,1.073531,1.503632,0.317127,2.362989
0.393652,0.945060,0.278641,1.100833,0.843834,0.547121
1.296907,1.541914,1.282945,2.264887,1.949715,0.790173
0.989078,-1.273015,-1.752311,-0.360455,1.164856,-2.129651
-1.850653,0.228409,3.060198,-1.044614,0.251346,2.300693
1.301076,-0.622995,1.215544,-0.824475,-0.584526,0.114785
2.148418,1.098233,0.067141,1.558530,1.669050,1.685571
-0.123106,-0.201732,-0.646099,-0.052126,1.199915,-0.457910
-2.292723,-0.646904,-0.646955,-2.067968,-2.081923,-1.305026
-2.945906,-1.154050,-0.717988,-2.936283,-2.013726,-0.904467
2.581846,0.280781,0.628509,1.307544,0.393569,0.003476
-0.428779,1.361235,-1.142740,1.057407,-0.488021,0.032864
1.175154,-1.655013,-1.314349,-1.130669,-0.344648,-0.219435
-0.127238,0.592999,0.982115,1.169187,-0.018719,1.555411
-0.300374,2.210570,1.081901,0.750930,0.474568,0.723282
3.357242,0.370761,-0.103070,2.239613,3.780356,0.209216
-0.554494,-1.999908,-0.713777,-2.367211,-1.008635,-1.542856
0.958358,1.038814,0.941886,0.181072,-0.769061,0.836406
1.307541,1.398419,0.632021,1.255874,1.727510,1.292417
-1.195510,0.135034,2.381887,-0.623085,0.431855,1.544825
0.378077,1.597456,1.442093,1.143465,0.882473,1.046762
-1.208797,-0.274118,-0.320550,-0.438113,-0.639459,-0.785374
0.222862,-0.281000,-1.681830,0.210923,1.006278,0.451657
1.229278,0.531476,0.487583,1.142294,0.305340,1.053925
-3.284929,-1.995077,0.170962,-2.838891,-2.758474,-0.690308
-1.035040,-1.495360,-1.948628,-1.952180,-0.585631,-1.715192
0.848631,-0.308617,1.245220,-0.135784,0.312827,0.703190
-1.381687,0.034973,-2.164133,-1.129969,0.454216,-1.197935
2.034285,0.280804,-0.557464,0.665205,-0.494676,-1.554184
-3.041523,-0.583448,0.217414,-1.491110,-1.550007,-0.971414
-0.020790,-0.391572,3.029703,-0.287081,-1.517636,2.074196
-0.416132,-0.523540,0.301878,-1.343168,-1.750688,0.568780
0.947488,1.375912,2.071600,1.688311,2.389198,0.891412
0.225937,-0.052792,-1.092268,0.043417,0.590845,0.293905
-0.420271,1.102264,2.155613,1.017890,-0.579025,1.708168
-0.292325,1.462131,0.887209,0.302327,1.608796,0.567076
-0.251099,0.623037,0.481071,0.901870,-0.008549,1.853975
0.872036,0.193692,1.100711,1.075701,0.213948,-0.143881
2.295628,-1.601048,-0.422938,0.512055,1.370523,0.284235
1.993412,1.139432,0.671960,1.702694,3.077666,0.288848
0.723808,0.420437,-1.213280,0.167545,-1.225181,0.638677
-1.308923,0.036162,-0.845649,-1.683216,-1.350155,-0.740784
1.374108,0.297098,0.900384,1.412898,-0.558263,1.193876
-2.657930,-1.185792,-0.094238,-1.183249,0.167516,0.050966
2.318851,-0.949056,-0.091868,0.602829,-1.021075,1.562330
0.703000,1.059924,1.196789,1.847334,1.667605,1.165129
-2.649320,-0.304941,0.012339,-2.199917,-1.928878,-0.412006
0.643733,-0.566549,-0.640118,0.564494,0.106786,-0.458471
1.694936,0.249073,1.988507,0.798655,-0.650443,0.986999
-0.591945,0.520307,1.802626,-0.527681,-0.645111,2.034455
2.913194,-0.240696,-2.081437,1.871587,4.204298,-1.149138
-0.569660,0.862259,-0.192832,-0.902977,-0.956935,1.055690
0.969028,-1.494584,-2.637973,-0.665262,-1.067727,-1.711088
1.894099,1.208631,1.833542,2.704053,0.242730,1.839771
0.192626,0.723578,0.702299,-0.629460,-2.003694,-0.091854
0.305214,-0.005199,1.218021,-0.641091,-1.437595,0.400144
2.586362,-0.055753,1.382463,1.772037,1.471668,0.158868
-0.804625,-0.735691,-1.676350,0.268490,0.182523,-0.630142
0.097581,1.267902,2.307825,0.143373,0.027137,3.408551
0.739422,0.422089,1.542669,0.302661,0.810734,0.851606
0.029556,-0.423358,2.532993,0.762340,0.749811,-0.264131
-0.706247,-0.093037,1.216509,-0.806976,0.735934,0.368383
-1.098291,-1.532353,-0.392581,-1.014899,-0.184615,-0.203787
-2.578665,-1.395682,0.205745,-0.912077,1.870623,-1.678217
1.499159,1.525048,-0.251750,1.990041,-0.141941,-0.028768
-0.742193,0.642177,1.499254,1.148348,0.909453,1.973657
-2.028794,-1.210750,-0.803723,-2.489829,-0.102182,-0.306968
1.580736,1.725002,1.490515,1.690921,-0.741098,1.333297
0.352313,0.193606,0.325527,-0.084961,-0.877707,0.754168
-1.513608,-1.123389,0.180487,-2.000940,-0.814055,0.693316
0.391939,-0.180174,0.112099,0.190073,1.879381,0.949131
1.028024,-0.488390,-0.570271,0.181372,-0.980490,-2.828110
-0.963367,0.068533,1.059406,-0.392037,-0.297691,0.549304
-1.602424,-1.091215,-0.142749,-3.513588,-2.823623,-0.496436
0.962657,-0.888387,0.406840,-0.160433,0.089323,-0.306885
0.156497,0.142688,0.147880,-0.165674,1.582578,0.976370
1.444602,0.650852,2.034753,1.166421,0.854873,0.392329
0.433402,0.479009,3.612111,2.194179,1.058067,2.167392
-0.270860,-1.862055,-1.262747,-1.978275,-2.536094,-0.782620
-0.126875,-0.591489,-0.608230,-0.596897,-0.147101,-1.023821
3.510201,1.605809,-0.056466,2.235199,0.504222,1.866216
0.767329,0.233480,0.112240,0.627316,0.403031,0.221409
-0.459969,-0.503049,0.044106,-0.062575,-1.083971,-0.639708
0.125432,0.271204,-2.258845,0.946010,0.954343,-0.703368
0.416981,0.585825,0.596828,0.659037,1.397733,-0.543259
-1.108504,-0.252953,1.657818,-0.452745,-0.752609,1.021733
-0.884650,-0.483137,-1.064853,-0.362201,-1.504082,-1.648763
0.938967,-0.624073,0.636728,0.168691,0.391746,-0.566869
0.345976,-0.918843,-1.224945,-1.135829,-1.135676,-0.081969
-2.656333,-0.285266,-1.176801,-1.100147,-0.337584,-0.956782
0.954840,1.371357,1.289666,1.641112,2.632562,1.232064
-1.322832,-0.674423,0.464165,-0.650791,-0.934113,-2.093937
-0.141441,-0.255530,-0.154398,1.188736,1.427703,0.559250
0.225491,0.270040,-1.203216,1.200820,-0.025665,-1.012088
-1.063759,-0.248764,-2.368572,-0.261509,1.787870,-0.385579
0.228007,0.967226,0.870513,0.524972,0.090510,-0.324956
0.566065,-0.256295,-0.735861,0.795412,0.929682,-0.421757
-1.788142,0.723405,1.424924,-0.760253,-0.847248,1.436133
1.646629,0.836048,0.754014,1.259012,1.285294,-0.365367
-2.637328,-2.167995,1.826963,-1.914598,-0.644642,0.209406
2.549392,0.600515,0.819095,2.709604,2.044572,1.531020
-0.000134,0.924861,1.731458,0.276622,-1.070404,0.667918
-1.625571,-0.413166,-1.145414,-2.091274,-0.197419,0.655366
-0.426967,0.072631,1.224472,0.965518,-0.451504,1.095957
-0.894637,-0.218450,-0.710104,-0.248215,-1.377508,-0.493819
1.644357,0.714799,2.692196,0.387219,-1.215822,0.966644
1.916982,1.855155,-0.161313,3.489415,3.173938,0.809854
-3.015794,-0.505448,0.989457,-1.159371,-1.309964,-0.931313
-0.189467,0.179160,-1.684861,-1.573976,-2.105483,-0.283889
-1.460222,1.202829,-2.145890,-1.285587,-0.976811,0.755805
-0.933117,-1.027471,-1.606616,-0.416387,1.589152,0.328389
-0.908015,0.411276,0.632672,-1.394481,-0.536557,1.218312
0.640043,1.175012,-0.341512,0.882279,1.788313,-0.549517
-0.287360,0.395113,0.604822,0.468326,-0.461561,1.125639
-2.406474,-1.553318,-0.188874,-2.549267,-3.739714,-2.795332
0.658711,-0.914130,-1.643139,-0.028986,-0.808569,-2.419624
-1.362413,-0.205878,0.672228,-0.638970,-2.506009,-1.549532
-2.069558,-1.378119,-2.648788,-1.623581,-3.128792,-3.001030
0.673161,-1.267479,-0.106502,-1.510359,-0.534978,-0.070723
0.582975,0.044050,-1.515079,-0.007198,-0.548432,-2.039279
-0.220683,0.762629,1.005889,1.154319,0.115013,0.239028
1.242333,0.169281,0.877935,0.280948,1.552488,0.923419
-0.566543,-0.123032,0.504629,-0.069628,-1.834688,-1.001759
