id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
708,-6.6969,-3.6196,-7.7127,-6.9553,-8.6227,-6.1375,-6.4646,-7.8547,-7.0034,-6.0426,0
709,7.7007,5.4919,6.0029,6.2933,8.5039,4.6869,6.3287,8.0993,6.8857,6.5340,2
710,8.9161,6.7501,6.9709,7.0792,7.1702,4.7687,6.9161,8.5257,7.9017,8.4727,2
711,6.6584,5.3097,6.3742,9.0096,8.0335,7.2341,8.3158,7.7875,7.1105,7.0595,2
712,-5.9934,-7.1062,-7.7823,-9.8704,-6.6611,-5.8551,-8.1890,-7.0556,-7.9924,-8.5026,0
713,2.0155,-0.6444,-1.2669,1.0410,-0.3374,-1.9468,0.6303,0.4728,0.0821,-0.5045,1
714,0.4599,1.8324,-2.5973,1.3288,0.2288,0.4065,0.5859,-0.2992,-1.2321,-1.0048,1
715,0.2014,0.1958,-0.0892,-2.2499,1.2893,1.4557,-2.1932,0.4239,0.1314,0.6281,1
716,8.4320,6.0753,7.2428,9.0450,6.8673,7.5740,7.2620,8.2401,6.9194,4.8938,2
717,-7.1141,-5.2842,-6.2849,-9.1134,-7.9796,-7.9155,-6.4117,-5.2224,-5.6280,-7.8059,0
718,7.2493,6.7938,8.3626,9.0214,7.9157,6.5322,7.5334,7.9961,7.0383,6.1781,2
719,8.3952,5.3834,6.7426,7.7757,6.2274,5.9100,4.8742,8.4753,6.6089,6.7034,2
720,9.2602,6.4547,7.4994,8.5821,11.2800,6.4812,7.2620,7.3336,8.4860,7.0233,2
721,0.7240,-0.0379,-0.6626,1.6594,1.3838,0.5775,-0.9665,-0.3266,2.2230,-0.2081,1
722,-8.4294,-5.2008,-6.7984,-7.9159,-5.1937,-6.4356,-8.2816,-8.9575,-4.9056,-6.4523,0
723,1.0305,0.2564,-2.0835,-1.5759,2.4531,2.0037,-3.2049,0.3648,0.4585,-0.4591,1
724,6.9969,7.2780,5.1995,9.0905,9.9250,6.2670,5.6054,7.2487,8.1685,6.9554,2
725,8.0825,8.1054,6.9214,6.9804,6.2536,5.2881,5.9997,7.1199,5.4213,7.4153,2
726,-8.1370,-5.4905,-6.4127,-9.3111,-6.8768,-6.2155,-7.9213,-8.1604,-6.4543,-4.6528,0
727,8.5341,5.6949,5.1249,8.4831,7.4835,5.5785,6.3608,6.9366,7.4277,5.3370,2
728,0.2485,-0.2741,-2.3122,-0.4800,0.2047,-0.5468,-1.8770,-0.8163,-0.7411,0.0542,1
729,-6.6332,-6.0842,-7.4729,-8.3679,-6.0696,-7.5818,-7.6825,-8.2416,-5.7461,-8.2638,0
730,0.9518,-0.0860,-1.3807,-0.2175,0.6053,-0.9574,-0.3596,-0.1330,0.3303,0.5409,1
731,2.3240,0.5451,-1.0002,-0.2966,1.3621,0.7559,-1.3172,0.1863,1.5199,0.9186,1
732,-7.8494,-5.3798,-7.6398,-8.5006,-6.5338,-8.3838,-6.8208,-8.0894,-7.2068,-5.0237,0
733,-0.5561,0.7753,-0.4773,1.0108,1.0530,0.9028,-1.9370,1.0925,0.1394,-0.9774,1
734,-0.3775,0.4248,-1.0207,-0.7626,0.9253,0.9212,-0.3620,0.7590,1.1638,-0.0171,1
735,1.3556,1.1143,-1.3952,-0.2088,1.2569,-0.9681,-0.3697,1.2969,1.3107,-1.9092,1
736,6.7664,5.5821,7.2605,6.9945,5.9007,6.8181,6.2357,7.7466,4.5306,7.0586,2
737,7.7558,6.3690,6.6658,8.2223,7.0056,8.4893,6.5607,8.7630,7.5942,5.0484,2
738,-8.3949,-7.8892,-6.9658,-7.3651,-6.3828,-5.6135,-7.3528,-6.1255,-7.7837,-5.6581,0
739,2.6495,0.0254,-1.2599,-0.9326,-0.7242,-0.6761,-0.4749,0.1592,2.3017,0.1622,1
740,6.7004,4.5636,4.4786,5.5003,5.4815,7.5001,7.4264,6.9198,7.0844,4.6615,2
741,8.2555,4.9532,7.4010,7.5160,4.3600,6.3094,7.7766,9.2543,7.4497,5.6233,2
742,1.0244,0.3454,-0.2671,0.1997,2.5595,0.1398,-1.0750,-0.2787,0.2896,0.3840,1
743,-7.5617,-6.0129,-7.1700,-7.4302,-5.4482,-7.7346,-7.5530,-6.8485,-6.9733,-5.6173,0
744,7.5737,5.3496,5.3912,8.6162,6.9336,4.3729,8.8595,8.1526,6.8484,6.2172,2
745,8.3695,5.2632,8.9219,8.2109,8.4225,6.5271,7.5186,7.0046,7.5583,5.3664,2
746,-7.4853,-5.9598,-7.0109,-7.9413,-7.6627,-8.0006,-7.3457,-7.4172,-8.1624,-6.4720,0
747,-0.1166,0.7503,-0.7258,0.6570,0.5662,-0.5907,-1.5432,1.0497,-0.1808,-0.7383,1
748,9.1350,7.0283,5.6383,7.5582,7.8167,6.0743,7.1192,7.2034,8.2199,5.7554,2
749,7.2640,7.6888,6.2302,8.5034,8.3298,6.2269,5.9494,7.3003,7.7072,7.1782,2
750,9.2276,5.8758,8.7457,7.5485,7.7957,8.7291,8.7955,6.2115,7.5387,4.9050,2
751,6.4085,4.8576,5.9846,7.8716,6.4280,7.6399,6.4688,7.2483,6.9796,4.7432,2
752,-7.6902,-6.8405,-6.4554,-7.3546,-7.6907,-6.3103,-8.1393,-6.7620,-7.6349,-6.6983,0
753,6.7354,7.3308,5.9252,8.5411,7.2386,4.4649,5.9989,6.3263,8.7685,5.7084,2
754,-6.5986,-5.6080,-5.9091,-7.3410,-7.5585,-5.7419,-7.6302,-6.9730,-6.3392,-5.8245,0
755,9.1026,5.7942,5.3831,10.3672,9.1920,5.6937,7.1998,8.3594,7.0612,7.3201,2
756,7.5188,7.0750,5.4691,7.6717,7.0254,6.0735,7.4013,7.3224,6.0961,5.5498,2
757,-5.1883,-6.7119,-7.0512,-9.1085,-6.1476,-7.0419,-6.0134,-8.5435,-4.5709,-5.0306,0
758,-6.8592,-7.8126,-8.0521,-6.1189,-6.0446,-6.8865,-6.2504,-6.5679,-4.6425,-5.7181,0
759,-5.7860,-7.4774,-6.3332,-8.1283,-7.2370,-7.0199,-8.0833,-7.4152,-6.2555,-5.8090,0
760,8.2704,6.0798,7.2379,7.7660,7.3421,5.9296,6.8515,8.2200,8.0707,3.2906,2
761,0.7208,1.4807,-2.0125,-0.8387,-1.3406,0.4564,-0.5118,0.7630,0.1605,0.3848,1
762,2.8230,-1.0056,0.2163,0.6397,0.7074,-0.6999,-1.3170,-0.5583,1.3624,0.0763,1
763,-7.5444,-6.4757,-6.4494,-7.7331,-7.3458,-5.4415,-7.0453,-6.3918,-6.4956,-4.5390,0
764,8.3825,6.1162,5.1392,7.6842,8.2742,5.2573,6.8857,9.3568,6.6936,5.2988,2
765,7.4525,7.1272,6.9035,6.9884,7.8255,6.6321,8.4777,8.6597,5.6954,6.4912,2
766,-7.8192,-6.0755,-7.2258,-9.7937,-6.6523,-6.1977,-8.0312,-7.5658,-4.5861,-6.5574,0
767,-8.2665,-7.1592,-7.0729,-8.3168,-5.2649,-6.9664,-7.4691,-7.5588,-7.5468,-5.5077,0
768,1.6745,1.4269,-1.1729,-1.4265,1.3127,-1.1731,-0.7235,-0.1804,2.1239,-0.3970,1
769,1.6175,0.6706,-1.9810,0.1096,0.5907,1.0968,-1.3800,0.0478,0.2900,0.7966,1
770,1.1201,-0.7939,-1.4481,-0.7183,0.5198,0.7666,-0.0959,0.3181,0.4077,-1.5024,1
771,-6.5493,-5.9268,-5.1498,-6.3413,-5.8880,-5.7976,-5.8263,-8.2427,-4.2215,-6.6650,0
772,-6.6765,-4.5093,-7.9663,-8.9816,-7.4386,-8.6060,-8.3045,-6.5107,-7.5605,-5.1828,0
773,6.0063,5.3341,6.1091,8.5719,7.6024,6.9185,5.7675,9.1061,7.7362,7.1861,2
774,7.1228,5.4439,6.9223,7.6758,7.0378,6.9410,6.9672,6.7912,5.6430,7.4537,2
775,-6.4192,-5.0959,-6.6322,-7.9521,-6.6588,-5.1585,-7.6288,-7.3396,-5.3772,-7.3140,0
776,7.1086,6.6536,5.6767,7.2082,8.2684,6.7308,6.8782,9.5383,7.1606,5.9475,2
777,-6.1549,-6.1810,-7.0861,-7.7135,-7.2083,-6.0881,-8.1107,-7.8595,-5.7303,-8.2125,0
778,0.9283,0.4220,-0.1678,-0.6063,0.0256,1.2403,2.1092,0.3533,0.3881,-0.5131,1
779,-7.3170,-6.5528,-8.2532,-8.0230,-6.6377,-6.0544,-8.3502,-7.8090,-8.2325,-7.2226,0
780,-7.9785,-6.3533,-6.9973,-6.9796,-8.0728,-6.0107,-6.2124,-7.7507,-6.4963,-6.5703,0
781,8.9584,4.9363,6.4336,7.6814,5.7868,6.2306,7.4791,7.6782,7.3110,5.7839,2
782,-6.8330,-6.9942,-6.5163,-9.3279,-6.6947,-6.7290,-9.0187,-7.0513,-6.5460,-7.0215,0
783,0.5658,0.1905,-0.0648,-0.3006,1.1773,-0.5117,-1.7955,2.2444,1.4662,-0.3056,1
784,2.4484,-1.5527,-0.7746,-0.4613,1.8667,-0.5313,-1.1865,0.1240,0.4793,0.1292,1
785,-7.1679,-5.4959,-6.8954,-8.6233,-6.4977,-7.3931,-5.3494,-9.7040,-7.6546,-7.4529,0
786,8.8794,7.6357,8.1961,7.2384,7.0959,4.4831,8.1603,7.7616,7.7455,5.3232,2
787,1.5337,-0.2193,-0.5404,-1.0737,0.9503,-0.0968,-1.0138,0.0766,0.5044,-2.1936,1
788,1.6597,-0.3780,-0.2310,-0.0202,0.0647,-1.2852,-0.8502,2.9708,0.5617,-0.7771,1
789,7.5461,5.9151,5.9107,7.7689,8.5888,6.9621,4.6275,7.1281,7.7712,4.3984,2
790,-7.3885,-6.7743,-7.7083,-7.7548,-6.6152,-7.0327,-9.0998,-8.4001,-6.5418,-7.4697,0
791,0.0851,0.7431,-0.2739,-0.0876,-0.1918,-0.3084,0.9876,-0.1702,0.4880,-0.7448,1
792,-7.1524,-7.0113,-6.0313,-8.1991,-9.2281,-7.1623,-7.9420,-6.4806,-5.3032,-6.8044,0
793,-6.4513,-6.8045,-7.3521,-8.9041,-6.8502,-6.0950,-6.1391,-8.3816,-5.5195,-7.2231,0
794,-8.3550,-5.2363,-6.6003,-7.5963,-7.3455,-7.1716,-6.2835,-6.9701,-6.4874,-7.9618,0
795,-7.5808,-5.9601,-5.7398,-7.4473,-6.4111,-7.1457,-8.7722,-8.0820,-4.1031,-7.5629,0
796,-7.8089,-5.2980,-7.9627,-6.7283,-6.5014,-4.1923,-7.9916,-9.2688,-8.5363,-8.0929,0
797,-7.6938,-6.1267,-6.4219,-7.0058,-5.6537,-6.2922,-7.8496,-7.5101,-6.2790,-7.1110,0
798,-0.4103,-0.5893,-0.9778,-0.9089,1.1075,0.0162,0.0047,-0.2579,-1.2821,1.5291,1
799,-7.0663,-7.8820,-5.9737,-8.3697,-9.1213,-6.3883,-8.4140,-7.5146,-6.4261,-7.6092,0
800,5.9783,4.4812,7.0634,9.8760,6.9975,7.0934,4.8502,7.2852,6.1588,6.9227,2
801,2.2357,-0.2705,-0.7698,-1.8221,0.8446,0.0563,-0.3307,-0.1347,0.8177,-1.1475,1
802,8.2709,5.3442,5.4864,8.1725,9.2846,4.6066,7.5644,7.2950,6.9665,7.4410,2
803,-7.5358,-5.5791,-8.2351,-7.7062,-7.9001,-8.0128,-8.1316,-7.0832,-5.2249,-6.2922,0
804,-5.9340,-6.4899,-6.0041,-9.4860,-6.9120,-4.9040,-6.7857,-7.2038,-6.5525,-6.6438,0
805,7.5012,7.6218,4.9211,7.1012,6.7159,7.0277,8.1001,6.9011,6.5883,6.5190,2
806,8.4422,6.1036,7.1889,7.4249,7.3567,6.4721,6.4444,7.8347,9.4701,6.2808,2
807,0.7940,2.0161,-2.4054,-0.5570,1.8900,-2.3570,-0.9833,0.1756,1.5900,-1.6313,1
808,-4.5738,-5.0943,-8.5348,-6.9553,-7.0624,-7.4403,-7.3171,-9.0516,-5.8904,-5.6795,0
809,7.2229,7.0417,6.8449,6.3928,7.1450,4.2748,8.3704,7.0668,7.7768,4.9802,2
810,8.7857,5.5190,6.1779,8.0794,8.3144,7.3879,5.9513,8.2358,6.4333,5.5406,2
811,7.1001,7.5888,6.0008,7.1334,8.1448,6.5117,7.4000,6.8957,7.0209,5.8329,2
812,7.7765,5.5027,7.0070,8.7267,7.1959,7.8923,7.4801,6.9506,6.8700,7.2367,2
813,8.3641,7.1524,6.0548,9.5400,6.5633,7.4084,5.8194,6.8929,6.4549,5.6784,2
814,-5.1113,-6.5475,-6.2182,-9.5763,-7.0965,-6.9689,-8.0652,-8.1608,-6.8798,-5.9290,0
815,-7.7974,-8.0099,-6.4883,-6.7304,-6.5572,-4.7027,-6.9484,-8.3959,-4.7478,-5.8049,0
816,-5.3764,-6.8026,-6.4158,-8.4594,-5.8525,-6.1001,-7.6242,-6.8116,-6.2053,-5.3866,0
817,8.1712,6.9947,6.9046,8.2625,7.5486,6.2543,8.7084,7.6465,7.1373,5.0622,2
818,2.1650,0.5050,0.1153,-0.2771,0.2311,-1.6184,-1.1390,-1.0016,1.4329,-0.3931,1
819,5.0472,5.6006,6.1929,6.1595,8.1108,5.2850,5.7638,6.4119,5.9463,6.7335,2
820,0.2174,0.1120,-1.0096,-0.4471,0.2952,-0.6007,-0.7729,-0.3756,-2.7704,0.7087,1
821,-2.1456,0.3974,-0.5828,-0.2283,0.3582,0.5941,-1.2093,0.2212,0.6150,0.1059,1
822,6.9521,5.7046,6.1061,7.5471,6.5406,5.7142,6.2043,7.1917,6.4354,6.5612,2
823,6.6392,5.1718,7.0139,6.4078,7.5211,5.4528,6.2997,8.0179,8.2506,4.1877,2
824,7.9229,5.8656,6.8481,7.2568,8.4955,4.7799,7.0823,7.3858,6.9142,8.1952,2
825,-6.5432,-7.1695,-6.2197,-6.4541,-7.0615,-7.9181,-7.5580,-7.4874,-6.5127,-7.4342,0
826,-7.0132,-7.5009,-8.6711,-6.9127,-6.7397,-7.1201,-8.9903,-7.8016,-7.3625,-6.4864,0
827,-1.6363,-1.0078,-0.8392,-0.8686,1.1818,-0.7030,-0.5845,-0.0231,0.7090,0.3557,1
828,9.3440,5.7650,7.0069,9.5232,7.1001,5.7620,5.2513,7.3718,8.0724,5.6578,2
829,-6.8207,-6.6993,-6.5538,-6.7542,-5.1726,-4.6452,-6.6309,-7.1431,-5.0319,-7.0487,0
830,5.9705,7.6719,5.8546,7.8820,7.6696,5.3243,5.6310,8.6712,8.5261,5.7710,2
831,-7.0549,-7.3489,-7.7158,-6.1454,-5.6783,-4.9413,-5.7291,-7.7063,-5.8083,-6.6414,0
832,7.4312,6.5091,6.9539,8.1915,8.9937,6.8902,5.3814,7.6205,5.9845,5.2761,2
833,-0.3647,0.1824,0.5830,-0.4922,0.9846,0.1481,-2.2441,0.7402,2.3391,-0.8325,1
834,6.5056,6.8369,5.8208,7.8464,7.7493,6.3861,8.1678,9.1473,6.8993,8.1422,2
835,0.9571,-0.4289,-2.1567,-1.7860,-0.4875,1.2267,-0.0865,0.5145,0.6854,-0.2540,1
836,-7.9791,-8.8041,-6.7033,-8.8510,-5.4486,-6.5386,-7.6066,-6.8691,-4.2112,-7.7486,0
837,1.0244,2.1310,-2.2581,-2.3693,0.4828,-0.0709,-0.7166,-0.0532,0.3764,-0.5970,1
838,7.6208,6.6049,6.1891,7.4986,8.2743,5.7216,5.2747,6.2935,7.2405,6.5711,2
839,9.2344,7.2848,6.4512,7.8919,10.0033,5.3681,6.0689,8.1665,5.9976,6.0856,2
840,-0.6021,-1.4169,-0.8563,-0.6490,-0.4501,-0.7288,-1.8447,0.5407,0.5193,0.4044,1
841,0.2253,1.3534,0.5919,0.0251,2.0270,0.2361,-1.1665,0.5850,2.6112,-0.2676,1
842,7.9226,4.9984,7.2002,7.1296,5.7748,5.6279,4.8723,8.0325,6.8297,5.6639,2
843,-8.2020,-5.3115,-6.2030,-6.5928,-5.9672,-5.9162,-7.7369,-8.0553,-6.4331,-7.1466,0
844,7.0428,3.8773,6.1737,8.5859,8.8269,8.3432,6.9049,6.5721,7.4354,5.4527,2
845,-0.8419,0.2332,0.8610,-0.8497,-0.2626,-0.3866,-0.7502,-1.7307,0.8726,-1.4842,1
846,7.9318,7.2020,6.7072,9.1643,8.0686,6.9176,6.9674,7.8760,8.7602,7.4187,2
847,-0.6209,-1.4839,-0.7251,0.7867,1.5265,0.6025,-1.1815,0.9491,0.0243,-0.2763,1
848,-5.9405,-6.2697,-5.3774,-8.8777,-6.7420,-7.8665,-8.0400,-7.8130,-6.2174,-7.9316,0
849,-7.6832,-6.4220,-5.8540,-7.4816,-5.9348,-7.1060,-10.0060,-7.3492,-6.3296,-6.2193,0
850,-0.3478,0.3125,-1.0661,-0.1906,-0.3743,1.0183,-1.6934,1.6128,0.1767,-0.3654,1
851,0.5736,0.2881,-2.1405,-1.3853,0.3762,-0.2714,-1.5674,0.0097,-0.4968,-1.6119,1
852,-0.7446,0.0554,0.6717,-0.9021,2.1269,-0.7580,-0.6433,-0.2334,0.2142,-0.6978,1
853,8.0844,5.0044,7.7909,5.6510,8.3755,7.4962,6.7918,7.4971,6.2496,6.8311,2
854,7.1033,8.2623,7.0958,7.2656,7.2633,6.0699,5.0494,9.3852,7.5912,6.7411,2
855,7.2414,6.9625,6.2405,7.5911,8.8958,4.8720,6.4672,7.2736,5.9641,4.9336,2
856,8.9590,7.9530,6.3772,6.6475,7.8292,6.7039,5.9687,6.4398,6.6585,4.9067,2
857,1.3164,-0.4457,0.1871,-0.0383,1.1443,-0.9342,-0.8908,0.5687,2.2370,0.0473,1
858,0.1986,-1.5998,0.7565,-1.1118,0.4086,-0.3983,0.0479,-1.9294,1.2914,0.3213,1
859,6.3988,5.3948,4.3559,5.6955,6.7060,6.9048,5.6384,8.8938,5.5264,5.5559,2
860,0.0660,1.0937,0.2028,1.5548,1.2784,0.5135,-0.4370,-0.1338,0.7693,-0.0597,1
861,-7.8181,-3.1797,-8.3164,-8.0929,-5.1541,-6.0631,-8.1876,-7.2691,-6.4082,-7.6006,0
862,1.6379,-0.8155,-3.3286,0.6835,1.8926,0.6870,-0.6257,-2.2887,-0.7655,-1.0720,1
863,7.0913,7.6906,6.7428,6.4664,6.9394,6.8931,5.4469,9.1456,8.8848,8.0454,2
864,-7.3412,-7.5345,-6.3827,-6.4899,-8.9001,-6.1631,-8.3261,-6.8748,-6.9995,-6.6636,0
865,-7.1177,-6.4838,-8.3321,-7.0131,-6.4370,-6.9076,-9.0016,-9.6461,-4.9362,-6.5401,0
866,-8.2748,-4.4203,-7.3559,-7.6989,-5.4983,-6.7135,-8.2262,-7.8520,-6.0073,-6.3184,0
867,-7.5451,-5.2314,-7.3909,-7.0896,-7.0211,-5.9904,-5.2594,-7.5283,-5.2106,-6.8630,0
868,1.6903,-1.1404,-1.7725,-0.9636,0.4121,-1.1053,-1.3307,0.9385,1.0767,-2.0660,1
869,-7.2822,-5.5092,-7.8463,-5.8424,-7.3500,-7.3981,-7.6384,-7.0492,-5.2880,-7.6078,0
870,7.1563,6.7397,6.3303,8.1521,5.4929,3.9307,6.9270,7.4271,7.3812,6.9197,2
871,6.4247,5.9138,7.2482,7.3315,8.3155,6.2582,6.6184,7.6915,7.7640,8.8910,2
872,-0.2184,-0.6408,-0.7193,2.4246,0.6835,1.5653,-1.9869,1.3987,0.5351,-0.9631,1
873,8.1755,6.9238,4.3255,8.4855,7.7226,6.3916,4.8675,7.4064,6.5068,4.7281,2
874,-8.0164,-6.4442,-6.7775,-7.7784,-7.5917,-6.4075,-7.6571,-8.0810,-4.7013,-7.1429,0
875,-7.3533,-5.4695,-7.6543,-7.4859,-5.8790,-6.1803,-7.2536,-6.4038,-5.9791,-5.9758,0
876,0.1040,1.0962,-1.1139,-2.1464,1.8063,1.3085,-0.7775,-0.9425,2.7777,-0.4466,1
877,-6.6939,-7.6988,-6.4754,-7.2149,-6.0906,-8.1986,-8.7341,-6.0416,-5.4001,-9.0897,0
878,6.9214,6.8418,6.2905,6.9279,6.9624,8.5933,5.5301,6.9982,7.1087,7.3610,2
879,-5.8290,-5.6414,-7.3105,-8.6191,-4.5699,-6.2715,-7.3192,-6.8670,-7.6650,-6.8375,0
880,-6.9585,-6.8828,-7.8993,-9.1843,-6.2613,-6.0489,-8.4602,-6.8383,-7.1151,-6.7178,0
881,5.2854,6.8680,7.5657,6.8408,8.0012,5.6676,5.5942,9.1430,7.4390,5.6157,2
882,-0.3037,-0.4790,-1.5806,-0.0606,-1.2679,0.7823,-1.8749,0.7272,1.3111,0.8678,1
883,-8.9600,-6.6822,-6.4323,-7.1630,-5.1989,-5.7511,-9.2589,-9.1841,-6.6058,-8.4062,0
884,7.4035,7.5797,7.2207,6.8347,7.8505,6.8324,6.9034,8.3444,8.3652,6.4032,2
885,-5.5919,-5.9824,-8.3770,-6.1102,-7.3776,-6.1335,-7.2361,-7.2274,-5.9695,-5.4051,0
886,6.8959,5.4921,5.6468,7.9605,7.7001,5.2352,6.7847,8.9589,7.2016,6.8243,2
887,6.6283,6.6704,5.0069,9.1009,8.5090,6.9577,4.3905,8.4113,7.7416,6.3222,2
888,-0.0943,0.9638,-2.1051,-0.8803,1.0363,-1.5529,-1.0126,0.5389,1.7176,0.1215,1
889,9.9368,7.2299,5.7043,8.4989,6.5973,7.3115,7.1436,8.1435,8.0071,4.9437,2
890,8.2227,5.3293,5.0252,6.7254,8.4164,5.2209,5.8821,8.4717,7.1465,5.7541,2
891,1.6271,-1.1718,-0.5488,1.0152,0.5377,0.0478,-0.2411,2.3675,-0.7626,-1.5663,1
892,-5.4901,-5.9047,-6.8755,-6.7847,-5.6648,-6.4531,-5.9392,-8.2879,-5.2803,-5.9081,0
893,-7.0787,-8.2074,-6.3888,-7.9376,-6.4878,-7.2994,-8.7736,-8.5466,-7.3691,-6.8576,0
894,-7.8747,-7.2854,-7.4716,-5.6381,-6.6860,-5.9994,-8.1382,-8.7461,-5.3155,-5.8196,0
895,-7.2110,-4.4620,-4.3504,-8.9507,-6.1543,-4.5635,-8.0120,-7.2412,-4.6139,-6.7757,0
896,1.3372,0.5782,-0.1942,-0.7493,0.8897,0.4648,0.2535,-0.0195,0.6554,0.0678,1
897,-0.7749,-0.5720,-1.5020,-0.8942,-0.2417,0.7824,-1.5611,-0.6484,3.0125,-0.4456,1
898,8.4904,7.1071,6.2748,8.2038,7.9510,7.1772,5.9281,6.9247,7.1103,6.4340,2
899,1.3494,-0.9548,-1.1807,0.0474,0.9259,1.9819,1.6074,1.7671,0.8478,-0.4621,1
900,9.3301,7.6992,7.3118,8.7452,7.3756,7.6150,6.5869,9.0705,6.7751,6.6959,2
