v0,v1,v2,v3,v4,v5
4.524182,5.244637,-2.467045,3.344415,2.801708,0.210993
3.769454,2.989509,-1.721797,1.184858,1.849857,1.354479
4.095869,2.969683,-2.420885,0.527644,-0.303870,-2.668757
1.256122,1.508642,-1.636212,-0.173666,-0.656368,-1.903533
0.999347,2.064511,-0.670849,1.475954,0.273954,-1.354230
2.198255,3.226805,-2.140212,1.277388,1.430981,0.719983
1.954213,2.598333,-1.427381,1.326589,-0.314111,-0.966902
3.020650,2.633473,-2.908379,-0.454091,-1.079512,-1.578696
3.004560,2.939932,-1.636441,2.280719,0.685276,-1.773998
2.303038,1.553947,-0.732318,0.515873,1.430750,0.883247
1.486093,-0.440368,-1.098145,-0.280069,0.237757,1.513053
2.893422,2.728857,-2.991797,0.622227,1.580668,0.841633
1.375208,0.583867,0.210660,1.358164,-0.198747,-0.598805
1.583024,0.882238,-1.279714,0.073548,0.992743,0.201618
2.861340,3.253919,-1.819625,2.017027,2.553768,1.606770
2.278665,1.317820,-1.252539,1.379354,2.709854,1.812914
1.564807,1.268891,-0.830958,-0.147733,0.284161,-0.465307
2.391045,1.877823,-2.792455,0.212305,-0.570904,-1.295392
2.004420,0.674217,-1.721279,-0.679503,-0.740344,-1.420378
2.734638,2.937477,-1.618531,1.098423,1.148252,-0.021754
4.799583,5.375094,-3.770163,1.702575,1.792947,-1.606961
3.329958,3.333289,-1.820787,1.531409,2.149939,0.158664
0.877479,2.058817,-1.360034,0.221362,-0.300369,-1.371910
3.081629,1.192048,-1.343070,0.173829,-1.267277,-0.056120
0.142399,0.317453,0.387701,0.704025,1.404786,0.799753
3.287147,3.977599,-1.078278,2.695619,2.783974,0.409405
0.553396,0.031862,0.578992,-0.502150,-2.293834,-1.786630
1.669426,1.602468,0.196309,2.461373,4.404203,2.537870
2.349193,1.684309,-2.431020,0.718631,1.129715,0.631845
1.131451,1.927118,-1.156329,1.126735,2.089124,0.969996
4.502312,5.124205,-1.240072,4.041440,4.888923,2.586546
0.225513,1.720457,0.887571,1.972379,1.498011,0.121723
1.097475,1.389358,-1.362004,0.780561,1.485172,1.113551
1.718676,1.750778,-1.206198,2.778187,3.658424,2.593827
1.955676,3.632722,0.321445,2.205269,2.007848,0.542190
3.643574,2.871848,-3.977387,1.804911,1.125955,0.750008
3.817547,2.862827,-2.715230,1.246577,0.286403,-1.292823
-1.519839,-0.924970,2.807953,1.501567,1.233332,1.226145
1.648837,3.823578,-1.977115,2.541957,0.648156,-0.352319
0.236135,1.390479,-1.070936,2.356461,1.335407,-0.511161
2.486562,3.006059,-1.680838,2.097061,3.693161,1.983348
-0.381466,-2.026165,1.032952,0.148916,-0.005826,0.570067
2.729459,2.242560,-1.164300,0.470837,1.923964,0.611869
0.754421,0.320037,0.246015,0.209733,0.202195,0.305973
1.901422,2.107901,-0.213266,1.682558,1.594007,0.551526
2.277252,3.523024,-1.531875,2.765853,2.819858,1.635848
0.031723,1.432588,0.903533,1.977621,1.755291,0.258873
1.561112,1.819589,-2.413325,1.193062,1.616283,0.997928
2.843456,2.441776,-1.765042,2.028000,1.258010,1.028112
2.245058,1.555188,-1.151275,1.067478,0.177439,0.156551
2.079909,1.989362,-0.452905,1.925652,2.270939,0.571792
3.623174,3.386383,-2.238005,-0.025589,0.237227,-0.706418
0.302798,1.320816,0.044226,0.458715,0.321843,-0.299703
4.485708,2.718445,-3.998590,-0.381468,0.139770,-0.801295
2.839812,3.431008,-1.257367,2.085354,0.654371,-0.131511
3.764738,4.361636,-2.885605,0.826900,-0.038813,-2.472975
3.998198,5.516348,-2.002048,3.273084,3.145012,1.796299
1.434144,1.032153,-1.603827,0.179130,-1.035814,-1.320648
3.299234,2.255520,-3.628760,-1.107563,-1.900185,-2.330667
2.143671,1.405176,-0.628636,-0.878765,-0.615581,-1.221210
2.766683,3.753687,-2.054523,1.263190,1.508965,1.340357
2.373171,4.245004,-2.493654,1.552186,0.045686,-2.300466
1.665050,2.821664,-2.695385,0.470297,0.505287,-1.457263
2.542228,2.140511,-0.363521,1.449203,0.452205,-1.051301
3.080693,3.289350,-1.115180,1.804026,2.628325,0.843236
0.220176,-0.207274,0.383428,-0.833647,-1.292654,-1.582080
1.463643,1.203683,-2.204787,-0.429358,-1.133217,-2.524475
2.499240,0.097490,-1.855259,-0.223189,-1.318352,-0.952988
3.022243,2.367464,-1.802436,0.689921,2.842326,1.527774
1.300485,2.564286,-0.782456,0.667903,0.676870,-0.766123
-3.656001,-2.390967,0.748593,-0.523244,-1.615189,-0.914755
1.665797,2.023168,-0.881576,1.219745,1.777692,0.174389
3.875093,3.747983,-3.595241,1.382287,2.681026,1.044203
2.339392,1.891094,-0.749031,3.724030,4.766911,4.231016
2.562569,2.861357,-1.806001,1.966729,0.932264,-0.652665
3.732612,2.491035,-1.309080,1.271254,-0.866719,-2.839520
0.687486,1.761695,-0.308404,1.609719,3.040732,2.473861
2.498979,2.477654,-1.826350,0.848963,2.178512,0.526089
4.009786,2.847314,-1.426951,1.888753,1.931141,0.327435
0.950390,1.240327,-2.162782,-0.731634,0.188692,-0.088320
2.397191,2.339509,-0.716440,1.363944,1.639950,-0.326621
3.546483,2.966823,-3.508071,-0.364662,-1.811475,-3.272649
1.471930,-0.076220,-1.237334,-1.739615,-3.195269,-3.334579
4.061341,3.384636,-2.607982,2.478474,1.673876,0.046878
1.977623,2.507365,-1.596824,0.207188,0.453482,-1.127918
3.601529,2.585136,-2.468002,1.773592,1.117490,0.757488
0.191331,-0.430337,0.319210,-0.287858,-1.736082,-1.381620
1.771144,3.528770,0.220358,4.147520,4.337535,2.369489
1.587826,3.273717,0.019403,1.523787,2.962668,1.210832
1.664177,1.834638,-1.225001,0.499227,0.013154,-1.947601
2.164587,3.544746,-1.897779,0.930384,0.185904,-0.934712
2.565209,2.883945,-1.069714,1.971692,1.713421,0.814743
2.131475,1.706338,-0.315679,1.666265,1.986289,1.004459
-0.927886,-0.308515,0.448935,1.462922,4.160495,3.613770
4.090429,3.620501,-1.303663,1.963840,4.038250,2.261091
3.021613,3.561616,-1.025302,1.027347,2.812997,2.366267
3.407044,5.113456,-2.750558,0.502742,-1.208491,-4.169562
3.000117,2.721442,-1.350837,2.356190,2.382143,1.599007
0.371718,-0.713196,0.118240,0.172422,-0.092264,-1.445209
4.500829,3.023761,-3.814825,0.866520,1.630667,1.092562
2.179918,3.506217,-1.760537,2.671237,3.029283,0.260441
-0.181233,1.758120,-0.151497,1.027631,0.775011,1.086770
0.139386,1.394795,0.406390,1.262160,2.304633,0.908065
2.992321,1.634569,0.005212,1.192176,-1.012966,-2.133977
1.290223,2.034844,-0.794432,0.281480,0.975351,-0.817822
1.467375,1.881860,-1.200290,0.338933,0.073979,-0.248811
5.288164,5.348772,-3.120461,2.621335,2.654511,0.838858
1.044809,2.051253,-0.340482,1.172276,-1.180304,-3.165210
2.319904,2.936354,0.450410,2.913108,2.891127,1.470584
0.041137,0.981071,-1.845074,0.909592,0.210708,0.152655
1.929839,3.147587,-1.119239,2.017012,2.292097,-0.132650
1.186110,2.007829,-0.678603,0.273954,-0.330823,-1.709302
0.225168,0.657073,1.041417,2.342359,1.541204,2.463650
0.251119,0.789049,0.289046,1.760809,0.691166,0.709291
1.756393,1.851264,-1.821403,1.020513,0.532426,-0.032925
4.801473,3.373734,-2.846467,1.346312,2.825096,-0.110190
2.717162,3.060394,-1.348108,3.126898,3.875090,2.755324
2.844104,1.725227,-1.818547,0.451113,-0.190117,-0.509628
-0.275847,-0.571732,0.090459,1.209065,1.335397,2.341442
2.707659,2.760293,-2.619272,-0.009998,-0.601367,-1.204851
2.151852,1.225622,-1.572469,0.528867,1.687395,1.071950
0.611052,0.610163,-0.724170,0.933367,0.910475,0.424873
2.467852,3.037804,-3.599578,-0.057981,-1.682431,-2.755245
2.712723,3.791261,-2.712299,0.602121,0.744871,-0.519276
0.348980,1.433733,-1.853972,0.492571,-1.674564,-1.502328
1.225093,1.161377,-0.288389,-0.142140,-0.693977,-2.810546
2.401861,2.140911,-0.945467,-0.494926,-0.929717,-2.501951
3.704777,4.588817,-2.476515,3.341909,3.028053,0.628465
5.065437,4.895262,-3.562069,1.109908,-0.367228,-3.321026
2.284364,4.379213,-3.125631,1.020082,1.155069,-1.000450
0.641564,0.661793,-0.308740,1.378650,2.368589,3.030828
1.728363,2.516717,-1.421724,-0.119286,-0.810658,-1.763226
4.422098,3.625941,-2.575581,2.225986,0.898477,-0.055417
2.763047,3.093664,-0.211216,2.319702,3.208205,2.792878
0.061140,0.579526,-0.180257,0.987498,1.689535,1.593201
1.228311,1.088661,-0.742806,0.509512,0.339088,0.679689
1.569432,0.804810,-1.594007,0.771836,-0.804403,-1.443673
3.452702,1.833204,-3.303873,-0.062111,-1.526573,-1.590952
-0.155446,0.711502,0.298622,0.293364,-1.206438,-1.142717
1.240593,2.442174,-1.941544,0.004826,-1.151956,-1.794472
1.060560,2.601846,-0.304892,1.893516,2.950300,2.054865
3.623529,3.236045,-2.327542,0.602486,-0.397886,-0.778015
3.091012,2.227179,-2.475542,-0.007680,-0.009919,-0.241011
2.572959,2.955721,-1.696039,2.869507,3.173880,2.345925
1.896867,3.660063,-1.164805,2.336980,3.427891,1.995451
1.461135,-0.008944,-1.603464,-0.254172,-2.026937,-1.415815
0.102490,0.576980,0.134502,0.256334,-1.335300,-0.664551
0.031482,0.291260,-0.553584,0.538034,0.550414,1.829796
0.145858,2.607974,-0.331392,3.006520,2.867738,1.449645
1.871930,2.014172,-0.774302,1.408882,0.634637,-0.486123
0.556460,-0.271229,-2.151579,-1.198830,-1.467844,-0.597400
2.833856,2.379605,-2.623197,0.893155,0.694526,-0.221346
3.974169,4.518463,-1.669725,2.254822,3.049976,1.481739
1.159585,-0.918534,0.101688,0.464299,0.245500,0.990573
1.686057,1.646132,-2.403115,0.656589,-0.682551,-1.888251
3.404039,4.000708,-4.139660,2.015873,2.658538,0.316884
0.422447,1.644821,-0.025178,1.783191,2.200953,2.599396
4.242513,5.053453,-2.019579,2.858431,2.230334,-1.046491
3.232448,4.862510,-4.627515,1.053727,1.798052,-0.874501
-1.106724,0.286318,-1.828070,-0.206611,-1.204527,-0.690607
0.600570,-0.285017,-0.122376,0.543130,0.789831,0.432351
-1.804198,-0.380653,-0.955194,-1.430186,-3.662004,-2.285620
0.854343,0.949849,-0.899797,1.208528,0.628447,-0.715714
2.172067,3.182301,-2.249726,1.439779,1.226726,1.081097
3.633982,4.087082,-1.883530,2.426128,3.366815,1.641947
1.087464,-0.618405,-2.253295,-1.643182,-3.383742,-1.408807
4.045738,5.801307,-1.585760,3.690650,3.720835,1.531310
2.022316,1.157915,-0.616475,0.554649,2.426260,1.501733
0.264439,-0.529710,-0.201572,-0.779718,-1.264310,-1.061824
2.794619,2.091796,-1.097969,1.269288,-1.134325,-1.514007
0.956776,-0.403486,0.318816,-0.067439,0.483522,1.415961
1.641416,1.617860,-1.727580,-0.190985,-1.663142,-1.646016
0.290367,1.276935,0.803549,0.947987,-1.103716,-2.297833
2.967749,2.199842,-0.766444,0.531480,1.294627,0.511709
0.141473,0.722017,0.050525,-0.045137,0.464485,-0.319505
3.771591,3.708224,-2.232596,1.189777,1.075874,0.324636
3.242476,1.452304,0.428642,1.288587,1.466489,1.162046
1.683313,1.604997,-1.172315,-1.458163,-3.260258,-4.766519
1.887677,1.510690,-2.060232,1.206621,1.707538,0.763837
3.834056,3.986104,-1.375422,2.012108,2.650557,-0.064686
1.195369,1.646703,-0.943266,-0.233675,-0.118858,-0.196421
0.991531,1.930476,-0.199048,1.209278,1.128639,-0.301217
2.740011,3.564870,-2.592394,1.097911,1.683843,-0.226794
1.166919,-0.589906,-1.907492,-1.573625,-1.370953,-0.260342
-1.826690,-1.292277,0.817293,-1.325507,-1.049821,-1.764292
1.144486,1.204451,0.616181,2.049730,2.399773,1.591675
3.253671,4.176309,-3.750533,0.285368,0.026711,-1.599959
1.640318,3.051095,-1.144933,1.644568,0.364068,-0.241474
0.514023,1.386064,-0.990882,0.883983,3.321863,2.903882
0.504657,3.542858,0.112313,2.833766,3.458470,1.425977
4.008521,3.554408,-1.284857,2.475823,2.142444,-0.234002
3.105576,1.880662,-1.358987,1.135453,2.185614,1.075987
-0.010559,0.575248,-1.395030,-0.016766,0.300810,-0.491874
6.684392,5.549373,-4.693073,1.347288,0.629528,-2.308011
1.088512,1.486132,-0.750277,2.004689,1.766706,0.258431
2.087242,1.976766,-1.045752,1.583709,1.489207,1.001038
3.105282,5.040720,-1.230541,2.746432,3.479988,1.994024
2.495411,0.852114,-4.043385,-0.781922,0.300660,-1.402082
3.612916,3.185497,-2.537166,-0.300860,-0.781253,-1.754968
4.919768,3.450819,-2.370031,1.923235,2.038946,0.806583
-1.096106,-0.876185,-0.216976,-0.909963,-0.859765,-0.458854
1.535767,0.697002,-2.006293,-0.570804,-1.333457,-1.300950
2.435949,2.685600,-0.931001,1.873887,1.703646,0.337405
0.502697,1.868126,-1.219168,1.601671,-0.071320,-1.322491
2.300682,3.886993,-1.540456,1.508390,-0.260488,-1.131501
2.228254,2.719774,-0.955115,1.128084,-0.295400,-1.287027
2.596147,3.947804,-0.875150,3.341899,3.157686,0.714052
2.000800,1.720705,-1.849917,-0.298768,-0.890828,-1.434401
1.230957,0.738791,-0.787029,-0.305088,-1.641139,-1.581747
3.162269,2.115873,-2.709343,1.437959,1.889900,1.257393
0.495761,0.041808,-0.828187,-0.603181,-0.499468,-0.508367
1.493647,0.400321,0.208654,0.477383,0.225477,-0.619685
-0.714549,-0.486828,0.807339,0.005970,0.257531,1.126892
2.166399,1.911394,-1.518077,0.916716,0.255816,-0.762819
3.961047,4.445793,-2.919393,2.053678,3.854488,0.620587
3.149391,2.892909,-2.353653,1.207653,1.221316,-0.785765
3.539824,1.501300,-3.588673,-1.003014,-1.938690,-2.941127
1.637341,2.767525,-0.337870,2.620049,4.099116,4.027830
5.956676,6.027964,-3.677019,3.419000,4.397060,1.506470
3.188919,4.634212,-3.137825,2.673446,1.969658,0.116022
1.175754,2.691016,-0.521995,1.371593,2.746134,0.697400
0.715447,-0.598980,-0.610177,-0.456648,-0.201855,-0.766020
0.434267,1.798333,-0.997706,0.876465,-1.677621,-0.632160
2.509090,3.850676,-1.816938,2.390917,2.254593,-0.255294
3.499566,2.896423,-2.821499,0.542253,0.733205,-0.214586
3.361502,2.896773,-1.678485,1.304772,3.455452,2.786650
3.649160,2.447407,-1.054875,1.131453,1.772862,1.076670
1.963511,2.205180,-1.233489,0.698132,0.458561,0.547472
0.289321,2.587235,-0.699974,2.456922,1.513917,0.185271
3.006933,3.831445,-1.467396,2.672313,1.537085,-0.942981
2.257597,2.442561,-1.176280,2.094639,2.532844,0.804040
0.329485,1.474202,-0.622369,0.779985,-0.283381,-0.859952
3.022584,1.549218,-1.641514,0.181687,1.519569,1.214681
2.744284,4.386936,-2.020085,0.567264,0.540789,-0.336865
-0.363749,-1.347788,-0.224071,-1.209197,0.410009,0.572827
4.814037,3.606489,-2.766180,1.221257,0.819552,0.075912
1.972236,2.306821,-2.854065,0.610337,-0.362771,-1.299744
3.484155,3.852792,-2.969251,1.350239,1.533468,-0.096149
2.497131,2.880074,-2.885112,1.505982,4.754440,2.926663
1.925189,1.122202,-3.111191,-0.902976,-3.365644,-3.223611
0.762779,-0.355089,-0.655551,0.029593,-1.428844,-1.038043
3.439336,2.703321,-2.938455,2.239527,2.221569,0.561239
2.717763,2.044527,-1.895110,-0.136770,1.013146,0.335747
2.972368,1.395727,-3.218443,0.812910,0.101102,-0.706492
2.313152,2.069707,-2.712248,0.984361,-0.372770,-0.187788
3.536977,3.599530,-1.899124,1.082019,2.044753,-0.099703
1.137409,1.457531,-0.176047,-0.032553,-1.222758,-0.718559
2.048418,3.304212,-1.581955,3.159476,2.956986,1.154581
0.624445,0.726674,-0.890392,-0.111713,-0.170027,0.167889
4.510219,5.574713,-3.525391,3.422565,2.691811,0.943096
0.596286,0.583795,-1.647628,0.260206,1.063226,1.522058
2.104251,1.614197,-2.822956,0.182090,-0.590250,-0.784992
2.576711,3.866485,-3.478001,2.233581,0.628709,-0.769075
1.491995,2.528946,-1.843385,1.853158,1.576445,0.667120
2.565280,2.283957,-1.173856,2.275752,2.316292,0.751325
1.117031,0.782745,-1.641981,-0.300237,-0.244001,-1.179292
0.388917,1.219166,-0.665355,1.155933,0.534630,-0.386379
3.312404,4.801592,-2.210391,2.239656,0.840099,-0.478785
3.127533,2.598730,-2.128450,1.198437,1.881784,2.608465
0.728517,1.643788,1.537164,1.730094,0.420236,-0.485635
-0.895800,0.398797,-0.444483,0.080025,1.124488,-0.395492
0.969493,-0.009251,-0.527999,-0.480639,-0.790719,-0.516929
1.194391,2.006424,0.302497,1.781437,2.870729,0.552839
0.880523,-0.230819,-1.132671,-2.137373,-3.005943,-2.168611
5.233141,5.405015,-5.520785,2.343804,3.194435,-0.660938
3.146343,2.698323,-2.068294,2.089721,1.475094,-0.135489
4.112718,4.307440,-3.841620,0.819690,1.189472,-1.009284
2.858418,3.278018,-2.173874,1.259333,-0.188424,-2.166314
1.166961,-0.073720,-1.542759,-1.463576,-2.837617,-2.431779
2.737434,2.777985,-2.310452,1.663601,2.167212,0.779453
3.145770,2.303632,-2.794831,0.820459,-0.657531,-1.666122
4.573434,3.539520,-3.973613,0.352854,-0.418731,0.012097
2.797596,2.829208,-1.908319,1.938327,2.437640,1.315223
1.990744,2.117654,-1.359746,0.607371,0.556233,0.676103
3.288155,2.035147,-2.273445,-0.062014,-0.409056,-0.233372
1.361560,1.604790,-1.942508,1.069876,1.791390,1.791449
2.564382,4.852902,-3.546713,2.360742,1.717927,-0.205452
2.447990,2.196264,-1.794716,0.734203,-0.584156,-1.335145
1.491800,1.156664,0.348934,1.141729,0.870261,1.284200
1.464939,0.748504,-0.679583,0.509138,0.406549,0.268223
1.422649,1.907250,-1.472119,1.220402,1.838960,0.995949
1.566761,1.997352,-1.341388,2.223115,2.235589,0.973443
3.396620,3.800621,-2.325913,2.503968,1.162284,0.298276
1.346115,3.417409,-1.651177,2.889583,3.959134,2.390632
2.099869,2.474472,-0.784196,0.919435,2.077784,1.134575
-0.648588,-0.521394,-0.539239,-0.591377,-1.576349,-1.703118
2.913690,3.326179,-0.928716,2.848371,0.147062,-2.732529
2.140461,3.847640,-1.265624,1.291345,0.858240,-0.539840
3.319240,2.102410,-3.616488,0.548042,0.180743,-0.939750
1.582612,1.403515,-1.943595,-1.333024,-1.892171,-1.929180
2.590790,3.067164,-2.297253,1.423135,2.422795,1.989990
1.074776,-1.764447,-2.632036,-1.478717,-0.967794,0.158208
0.733484,3.536280,-1.559156,1.939431,1.043743,-1.772111
1.697340,2.405101,-1.759732,2.144472,2.937749,2.881587
0.867458,1.788811,-0.021198,2.595527,3.020895,1.297085
0.693583,1.870668,-0.939896,0.815781,0.150599,-1.191397
2.825861,3.021621,-2.551499,0.384345,-1.035885,-1.648957
3.102129,2.743280,-2.171611,0.409807,-0.264824,-1.134421
2.239964,2.147870,-0.747749,1.517143,1.611028,0.817746
2.584726,2.617437,-2.933242,1.742918,0.422983,0.058774
3.268050,3.574378,-1.837647,1.426431,2.189192,0.717717
3.956596,3.361009,-2.451275,1.824781,1.978754,1.436803
3.831279,2.292125,-1.926942,0.982198,1.454101,0.247842
2.205260,1.716771,-1.913200,0.705194,1.944621,0.985917
2.292435,2.702457,-1.956092,1.793602,1.610331,-0.271491
2.656029,1.525361,-3.087925,0.769013,0.595831,-0.848720
1.195283,0.140201,-0.705908,0.268580,-0.692393,-0.160472
0.594420,-0.592203,0.079849,0.681417,-0.277464,0.423328
3.768219,4.373620,-2.354016,2.908733,3.237357,0.212799
2.628965,1.356232,-1.916869,-0.865507,1.427441,1.016757
3.565783,3.567295,-0.693074,2.711001,2.154001,0.153634
1.780338,3.536001,-1.031221,1.910719,2.883475,0.370016
1.804564,2.507820,-0.584359,0.712661,-0.356946,-2.129800
0.669035,2.083158,-2.070676,2.614184,2.748752,1.437341
4.181185,1.298010,-4.791885,-2.493472,-3.934803,-4.062063
2.108983,1.453712,-2.744855,-0.962340,-2.627704,-2.114655
0.534339,0.708106,0.281341,2.989845,3.674614,3.749003
1.488510,3.478104,-0.780894,1.870203,1.122240,-0.601410
0.224718,0.773769,-1.464256,-0.845734,-1.985003,-2.058685
1.824980,1.727007,-2.110627,0.449952,-0.260141,0.083011
2.237484,3.811440,-1.331506,1.284314,0.529612,-1.287625
2.822728,3.454348,-1.042873,1.188399,2.010501,0.794775
1.607230,2.847464,-0.948412,2.507648,0.374200,-1.413431
0.245427,2.235068,-1.123075,2.321883,1.563059,0.410809
3.604561,1.761967,-2.370173,-0.761478,-1.222475,-1.220907
1.434112,4.029952,-1.771076,1.256076,0.704862,-0.964445
0.488233,1.852586,-0.292056,1.417772,1.644512,0.844814
1.006816,1.493984,0.072212,1.224316,0.373015,-1.004228
0.829124,1.375131,-1.279941,1.161241,1.977629,-0.288330
1.102766,0.825892,-1.273406,-1.499009,-2.579164,-3.687705
3.195776,3.372286,-1.452869,2.435526,2.837548,1.491509
2.246665,0.912360,-2.771920,-0.610880,-0.011625,-0.067829
1.921255,2.614314,-3.030723,-0.569318,-0.217963,0.015713
1.564402,2.773080,-1.918653,0.146311,-0.742767,-2.017646
4.042771,3.496659,-1.613935,2.017807,0.888347,0.796862
0.851657,0.938859,-1.866796,0.674139,1.222998,0.335066
2.625560,1.263678,-2.826590,-1.080242,-0.361693,-0.728386
1.523604,2.334077,-2.537051,-0.841023,-1.177465,-1.887922
1.803293,2.265297,-0.206841,3.078736,3.508952,3.124113
1.518329,0.890114,-1.610545,0.183666,-0.058756,0.033536
-0.206966,0.078703,0.077308,-0.822220,-0.968634,-0.251082
2.032994,1.877336,-0.639528,1.142279,0.393033,0.239015
3.969671,5.719683,-1.490950,3.149044,2.035534,-0.577884
3.280715,1.166795,-4.032368,-1.073057,-1.844485,-2.951200
1.665597,3.691032,-2.026570,0.220081,0.329705,-2.600992
3.791816,5.673465,-2.407281,3.482870,2.361604,-0.511419
2.234546,1.141776,-1.794200,1.184728,-1.585228,-1.191631
1.475542,1.318921,-1.121284,0.977407,1.450562,-0.206145
1.397309,3.082312,-1.734916,1.737008,2.445005,1.254502
0.877354,0.990409,-0.022485,0.471963,0.031104,-0.341757
1.937903,2.522128,-1.568238,1.589198,1.262761,0.741830
0.579437,0.341592,-0.608459,1.704041,2.189686,1.550209
0.828091,1.183092,-2.789158,-0.498684,-0.978141,-0.955092
3.812930,3.272664,-3.132109,2.733435,1.404015,0.135538
0.767073,1.313220,-1.578905,-0.205343,0.045015,-0.945408
1.601634,1.195925,-0.126337,1.724671,2.794752,2.916761
0.084130,0.182152,-0.730505,-0.511893,-0.210361,0.961090
5.813531,5.156060,-3.211126,3.143377,3.955562,3.019396
1.466966,0.679630,-0.367014,-0.748729,0.220832,0.447388
2.508739,3.617583,-1.479622,2.176631,3.871046,2.357921
0.556112,-0.398980,-1.447143,-0.753702,-0.943045,-1.616955
1.209692,1.918730,-0.985651,1.243770,0.914331,-0.179591
-0.146227,0.232439,-0.780400,-0.122280,-3.123018,-3.017177
0.007049,1.042967,1.844028,1.137878,0.186928,0.398812
1.384247,1.702665,-0.911610,0.133011,-1.454159,-1.282727
2.306743,0.582112,-1.509328,-0.655689,0.140697,0.074629
0.136540,1.699524,-0.019994,0.521243,0.787322,0.585587
1.952603,2.005015,0.175615,1.049143,-0.750467,-0.750542
-1.786791,-0.461113,-0.147474,-2.013414,-3.506818,-2.774277
1.499041,1.911299,-1.922036,0.976225,0.300979,-0.452235
2.890315,3.001887,-3.491515,0.392462,-0.975652,-1.884805
3.577428,4.188231,-2.128088,2.130145,3.170619,0.939027
2.364376,3.417804,-1.145637,1.883595,1.452730,-0.009826
0.805436,-0.444198,-0.872351,0.040586,-0.626639,-0.657357
3.083671,1.970599,-2.969510,-0.088962,-2.235355,-3.519708
2.130183,1.764120,-2.048443,0.104520,-1.195152,-1.954123
1.674167,1.318544,-1.016690,-0.394333,-0.712305,-1.602069
2.127839,1.459299,-1.635821,1.793128,0.780683,0.479291
-0.989568,0.157830,-2.037354,-1.064125,-2.072324,-2.550251
0.591066,2.225982,-0.679630,0.440780,0.966707,0.225591
2.518384,2.556725,-3.440591,-0.180193,-0.885192,-2.027454
3.720381,3.489685,-3.747133,0.928400,0.850470,-1.525194
2.320433,3.045865,-2.492645,1.682813,3.144767,0.605990
1.118456,2.142102,-2.222768,-0.427599,-1.005348,-0.838143
3.547378,2.278857,-2.996207,1.453366,0.202635,0.192924
2.568081,3.426406,-3.367851,0.781077,0.842579,0.518355
3.086457,3.228645,-1.322010,1.826874,1.900675,0.602182
2.546400,2.549433,0.849384,2.036588,2.886453,2.066946
2.574945,1.548939,-0.469245,0.679654,0.745246,-1.764638
2.328680,2.320303,-2.406467,0.077729,-2.418397,-2.781453
1.400731,1.473451,-0.659091,1.362267,1.423219,1.370343
3.395131,4.265682,-2.978718,0.881428,0.900677,-1.479755
1.194183,1.840486,-0.351040,-0.104763,-1.239449,-2.730818
2.207561,1.997333,-1.624872,0.935577,0.291626,-1.397966
0.916951,2.735039,-2.055769,0.508012,0.550364,-0.094184
4.317164,4.885885,-3.546372,1.599788,2.975178,1.062722
3.054450,2.154236,-1.971373,-0.663419,-0.564901,-1.158521
1.354754,1.108954,-1.710661,0.209826,-0.132024,-0.859337
3.027115,3.674656,-1.345362,2.571962,2.544609,1.000371
-0.331174,0.830746,-1.554403,0.795893,1.603031,2.382436
2.262015,1.836782,-2.678354,-0.160498,-0.911465,-2.052632
1.522575,2.581584,-1.304606,1.924390,1.872636,0.750185
3.407226,1.366551,-3.931534,-0.522695,-1.269649,-1.508653
4.558271,2.798175,-4.030593,-1.171369,-1.754806,-2.459166
2.460765,0.992059,-1.787898,0.169987,0.078454,-1.285761
2.102948,3.463680,-2.458803,1.487697,0.865688,-2.662996
0.858287,2.640663,0.438528,1.517922,0.880855,-0.760151
3.091367,3.977334,-2.472752,1.330983,-0.671259,-1.843607
3.325197,2.386283,-2.891638,1.146662,1.072463,-0.432370
1.522334,2.849743,-0.730261,2.190453,3.496882,2.537272
-2.535804,-1.589478,1.543079,-0.218314,0.185090,1.320818
1.274749,1.330076,0.005071,2.197298,2.510729,1.428863
0.785199,2.707719,0.038361,2.290908,1.908283,-0.648111
-0.202974,0.322951,0.351824,-1.133362,-2.494939,-2.820281
2.608719,3.087366,-2.754353,1.558973,0.300722,-1.573148
3.884423,1.520088,-2.068124,1.106778,0.696054,-0.081917
-0.128813,1.167126,-2.812803,0.366571,1.293605,0.040951
3.265905,4.189770,-1.378096,3.343664,2.966873,-0.113082
2.010414,1.201095,-1.562415,0.554089,0.493314,-0.652918
5.276091,5.308434,-3.025715,2.211439,1.214796,-0.117439
4.809067,3.827627,-3.209842,1.542416,2.288996,1.185193
1.872454,2.982161,-0.822556,0.823000,1.125827,0.644426
0.037064,0.616383,-0.005179,0.955425,-0.893126,-3.242827
4.620910,4.791575,-2.248296,3.060419,1.498307,0.326609
1.920631,1.834826,-2.410941,0.655855,-0.617351,-0.142280
0.266259,-0.247686,-1.956795,-1.452714,-1.410101,-0.540244
1.178680,1.058108,-1.459652,0.349649,-0.450225,-0.483354
3.486923,2.487264,-2.505677,1.240356,-0.252849,-1.389501
2.972302,2.469644,-2.757860,0.902969,-0.241744,-1.856948
1.798952,2.920528,-2.658231,1.536412,1.449250,0.619202
2.789544,1.943206,-1.638584,0.055600,0.098305,0.499412
4.566482,3.392259,-2.795806,1.136653,2.916210,1.948579
2.120001,1.317287,-0.643554,2.667438,1.998955,1.643368
4.615531,3.654127,-4.139963,0.047340,-1.436393,-3.038640
0.727102,0.936465,-0.155150,1.071628,1.291129,0.752327
