ph,temp,do_sat,turbidity,nitrate,conductivity
-0.738501,-0.478632,-0.961172,-0.879662,0.454101,-0.992606
0.130109,-0.417552,-0.470217,0.628256,0.693968,-1.462194
0.451859,-0.528091,0.015762,1.603337,0.473614,0.038307
-0.531440,0.456293,-0.951381,-1.870231,-0.529916,0.588486
0.871568,-0.752034,0.795067,1.063289,0.084030,-0.532551
-0.597097,0.821084,-1.664919,-1.488235,-0.312326,-1.044322
-1.514715,0.872078,-1.975678,-1.267130,-0.499670,-0.171776
0.265043,-0.166722,-0.118094,0.370285,0.759010,-1.987640
-2.215198,1.231179,-3.709783,-2.787347,-0.871002,-0.254816
2.188069,-0.945587,1.478800,2.832108,1.385139,-1.845183
0.464954,-0.265882,0.436210,1.779001,1.452376,-2.147043
1.063941,-1.266347,1.093545,1.547755,1.639199,-1.209280
-0.960304,0.350639,-1.723571,0.440959,-0.260699,0.322654
-2.546707,1.880058,-3.612476,-1.587298,-2.050929,0.577990
-1.636854,0.151588,-2.210798,-0.545839,-1.222862,0.634705
1.152884,-0.647303,1.174992,0.952282,1.154164,-1.049595
-1.964338,1.353993,-3.531953,-3.689694,-0.538781,-0.047182
-1.510654,0.622091,-3.094031,-2.066267,-0.846193,0.142430
-1.701242,0.679411,-3.301007,-1.373134,-1.555989,0.879155
-3.530970,1.496579,-5.282222,-3.974880,-1.888754,1.529141
2.928897,-2.162419,3.588523,4.352675,2.994515,-3.129986
3.026287,-1.930820,2.738996,2.646437,2.729592,-4.214700
-1.300106,0.328789,-1.769648,-0.435239,0.415196,-1.213478
0.556924,-0.020750,-0.037452,1.212668,1.307376,-1.362084
-0.320478,0.618873,-0.643851,1.419536,0.339820,-0.773639
0.849534,-0.059367,2.438113,3.160278,1.367940,-1.585952
-1.750713,1.566955,-3.134950,-2.335042,-0.774650,-0.158170
1.244568,-0.662782,0.981151,0.667272,0.948056,-1.740269
0.011996,-0.112374,-0.595755,0.521655,1.321427,-2.158795
-1.470452,1.271974,-2.710618,-1.327763,-0.492728,-0.604627
-3.639913,3.441699,-5.324456,-2.422265,-2.370691,1.677416
0.590851,-1.083840,1.368377,0.868469,1.177141,-1.832963
3.228832,-0.877946,3.681781,4.729703,2.383795,-2.775513
0.020540,0.019178,-0.096330,2.117269,0.989986,-1.302071
0.861561,-0.794403,0.680615,1.547146,1.979808,-2.774411
0.847456,-0.917907,0.943152,1.503909,1.205896,-1.412042
-0.066463,-0.210405,-0.613874,0.144312,0.532027,-0.295315
1.516251,-1.125365,1.431987,2.602848,1.409211,-1.109502
1.892179,-1.333791,1.716392,2.457642,1.315465,-1.813917
-1.294298,0.206520,-1.635514,-0.974199,0.410673,-1.509143
0.907646,-1.063449,1.206487,2.763652,0.841528,-1.286703
1.480687,-1.007919,2.107352,3.081835,2.580633,-1.891156
0.986183,-0.607626,0.679540,1.630336,0.381831,-0.388489
-0.132352,0.083672,-0.136242,2.490824,0.833654,-2.132802
0.425330,0.063406,-0.023057,2.408780,1.000112,-1.399655
-0.553849,-0.240750,-1.836791,-2.176547,-0.365549,-0.931117
-0.255936,0.139569,-0.760609,0.155013,0.764702,-1.317639
-1.013073,-0.339245,-2.312194,-1.975975,0.367215,-1.568864
0.576574,-0.773019,0.630383,-0.073215,1.044157,-1.527169
1.368393,-0.981932,1.811750,0.422002,1.601059,-1.876530
-0.207489,-0.279863,0.133357,2.612156,0.504130,-1.865263
0.719195,-0.635288,1.234054,0.199893,1.585575,-1.235207
1.507049,-0.827529,1.793942,2.082892,1.843118,-1.698458
0.086236,-0.771076,0.656885,1.984636,0.615786,-1.234233
0.237497,0.075443,-0.284386,-0.361946,0.200941,-0.676080
-2.377163,1.210348,-3.592046,-1.928250,-1.435950,1.000258
0.468464,-1.075092,0.652021,1.775519,0.694728,-1.351849
2.119966,-1.833430,1.571133,3.596615,1.454166,-1.600464
0.545909,-0.744404,0.054162,0.481908,0.857852,-1.473495
1.656879,-1.456377,2.075373,2.529289,1.075764,-1.366509
-0.327365,0.360581,-1.133855,0.064740,-0.623884,-0.111318
-0.672825,-0.916221,-1.747185,-0.341200,-1.093989,0.062151
2.901583,-1.366143,3.458412,3.196096,2.082822,-3.052830
2.268739,-1.426903,2.665039,3.513134,1.447618,-2.004913
-0.906045,0.288516,-0.812878,0.770014,0.173892,-1.247003
-1.360672,0.797566,-1.216709,-0.146243,0.097702,-1.263431
1.677865,-0.646058,2.190222,2.854211,1.360026,-1.817186
-0.017420,-0.551671,-1.317034,0.641812,-0.547330,0.053854
-0.493872,-0.092879,-1.196932,0.306958,-0.479352,-0.546597
-0.454505,0.093757,-1.216567,-2.319268,-0.039284,-0.311818
1.407118,-0.855707,0.798422,1.978721,1.033788,-2.165853
-0.815281,0.105526,-1.371411,-1.964539,0.090437,-0.356453
0.040874,-0.260024,-0.689670,-0.199418,0.224864,-0.788382
0.310961,-0.045538,-1.279878,0.321331,-0.852039,0.529762
-0.076773,0.099162,-0.222299,1.700536,-0.069507,-0.850565
1.928818,-1.338012,1.993887,2.584807,2.015348,-2.438038
1.004393,-1.057264,0.745636,2.118450,1.252900,-1.994216
1.027056,-2.044094,1.256559,3.173310,1.269149,-1.676162
0.242448,-0.488988,0.561958,2.731830,1.227271,-1.705526
1.317398,-1.688138,0.788459,2.136256,0.952380,-1.831038
-0.201988,-0.350860,-0.744200,-0.703938,0.283161,-2.115532
0.674098,-0.815981,0.116242,1.705822,1.509174,-1.602612
0.716528,-0.586954,1.226548,1.559528,1.380217,-2.227652
0.735133,-0.885030,-0.428011,1.639101,0.750029,-2.145222
0.185824,-0.336149,-0.784001,0.591528,1.294484,-1.633996
0.419824,-0.332640,0.546708,0.596290,0.577076,-0.329523
-1.137942,1.038951,-2.899319,-0.696661,-0.663910,0.597606
-0.652813,0.091180,-1.139935,0.436854,-0.118700,-0.250419
1.671126,-0.249922,1.826904,3.261339,1.102672,-1.638198
0.192881,-0.405921,-1.065710,1.855504,0.476438,-0.781410
-2.766949,1.732297,-4.103704,-4.347625,-1.189763,0.696252
-1.065686,1.507852,-1.503685,-0.273035,0.453788,-1.045359
1.478195,-1.295126,2.193044,4.262777,1.570535,-2.296837
-1.420989,0.520754,-2.110770,-0.274895,-0.670805,0.495637
-0.959643,0.025752,-2.050281,-1.128047,-0.933625,-0.863915
1.077892,-0.231897,1.858785,3.074965,1.879500,-2.577405
-0.108674,-0.564768,-0.573755,-0.213175,0.827871,-1.116915
-0.628216,-0.295218,-0.612809,-0.926972,0.236765,-1.126977
0.187308,-0.395856,0.914723,1.818027,1.241150,-2.350684
-0.172165,0.676941,0.076271,0.827695,0.035197,-0.320342
1.884073,-0.502856,1.835898,3.534183,1.878249,-2.419345
1.272560,-1.383119,1.088240,0.881797,0.903324,-1.472617
1.564862,-1.395224,1.584777,2.474640,0.419780,-0.546946
-0.945190,0.300015,-1.671650,-2.023471,-1.279561,0.504297
3.576666,-2.208674,4.116690,4.600938,2.506955,-3.008678
-1.695052,1.318061,-1.720842,-0.343519,-0.289459,0.230706
-2.329069,2.467271,-2.827200,-1.503067,-0.607497,0.355582
0.507767,-0.142523,0.701136,0.862255,1.904938,-2.051385
0.000010,-0.107825,-0.032522,0.753282,0.152135,-1.604983
1.168222,-1.001007,0.871031,0.885366,1.047746,-1.609515
-1.995428,1.212950,-3.220436,-1.122808,-0.833510,0.135043
1.026851,-0.276305,0.130988,-1.536648,0.473157,-0.502216
2.750564,-1.978847,3.155845,3.609903,1.874263,-2.517877
2.919118,-1.976311,2.712119,2.463132,1.904303,-2.791000
-1.884401,1.010161,-3.055084,-1.855027,0.009253,-0.437330
1.264003,-1.436584,1.170303,1.978499,1.464759,-1.487813
1.436639,-1.153227,1.625522,1.841007,1.159005,-1.436188
2.116162,-1.646028,3.461365,4.281906,2.010593,-2.767433
-3.680000,2.263968,-5.686424,-4.409307,-2.156269,1.649174
-0.367150,-0.373183,-1.297467,-0.730473,-0.189860,-0.298911
1.750353,-1.043537,2.150307,1.951456,2.314182,-2.691966
0.319856,-0.174139,-0.377883,-0.252247,0.571261,-1.746444
0.082842,-0.702276,0.151002,2.427288,0.434081,-0.493014
0.363258,-0.382743,0.435944,1.591052,0.769536,-1.472110
0.508436,-0.613213,0.275476,0.278156,1.005153,-0.744510
2.235940,-2.208983,2.162029,2.779366,2.103950,-2.486694
-1.654896,1.031911,-2.313667,-1.776666,-0.915095,-0.353724
-0.998368,0.956826,-1.329403,1.323890,-0.134052,0.301818
1.700219,-1.177018,2.020917,3.855112,2.399271,-3.060543
1.660126,-1.933297,1.330888,1.950350,1.843396,-2.199561
-3.571869,2.877098,-4.958540,-3.444368,-1.854800,1.473827
-0.994041,0.738020,-2.207292,-3.122807,-0.510184,-0.159879
0.183191,0.371315,0.051410,1.248736,0.555942,-1.157604
-0.843219,0.478344,-1.844828,-1.915317,0.331328,-1.470782
1.684852,-1.199657,2.913468,2.015252,2.386565,-2.070229
-0.413964,0.270212,-1.778004,-1.406612,-1.091005,0.994082
-0.172477,0.529877,-1.131917,-0.093264,0.213439,-0.049339
-2.333416,1.403363,-3.300363,-2.958454,-0.764726,0.188037
0.633728,-0.859218,0.317880,1.687464,0.302985,-1.142315
-0.063713,-0.209225,-0.416857,0.884072,-0.048848,-0.786795
0.440174,0.062615,-0.580611,0.949394,0.329937,-0.897961
-0.649117,0.346885,-0.482357,-0.758438,0.347503,-1.064094
2.991514,-1.543246,3.238120,3.542812,1.365369,-1.526389
1.952861,-2.006978,1.722279,1.736855,2.321065,-3.315569
1.429962,-0.990631,1.437580,1.728168,1.074943,-2.217093
1.160002,-1.903673,1.176390,1.205954,1.193910,-1.577043
2.959745,-2.226815,2.828148,1.618305,2.602172,-3.135488
1.969972,-0.387914,1.238684,1.595271,1.797388,-2.369082
0.631259,-0.547622,0.767018,0.511275,0.772060,-1.269445
0.077339,-1.068868,-0.464999,-0.123580,0.565030,-2.427533
-2.208336,0.401460,-3.408532,-3.578002,-1.355613,0.409857
1.017460,-0.583451,0.951349,2.588995,0.685686,-1.152280
1.972559,-1.547502,1.442886,2.703907,0.706197,-1.779500
1.358707,-1.152825,1.511689,3.226614,1.147329,-1.954061
0.420648,-1.409918,0.104633,1.209211,0.560563,-0.483849
1.992509,-2.263446,1.870975,2.133813,2.397567,-2.757978
0.350392,-0.153798,-0.130897,2.348777,1.138195,-1.686794
1.458222,-0.899697,1.577947,2.159712,1.612788,-1.489300
0.418960,-0.803855,0.681043,0.692556,1.043059,-1.030351
-3.012627,2.303763,-3.635668,-2.956434,-1.674029,1.610329
-0.153818,-0.744422,0.478614,1.012689,0.706148,-1.415894
0.450057,0.210323,1.066728,3.562908,1.097333,-1.526224
1.513521,-0.720069,0.438049,1.232844,0.186802,-0.523442
-1.409656,1.506907,-2.260257,-0.425831,-0.922398,0.449052
-0.469631,0.972877,-0.757724,-0.400863,-0.883869,0.456289
-0.514927,0.775786,-0.707045,-1.197776,0.158204,-0.713867
-0.377502,0.354359,-0.947326,-0.809085,0.281244,-1.254072
0.162621,-0.165518,-0.265629,0.693475,1.450289,-2.085493
0.926274,-0.948565,1.022448,2.013276,0.678096,-1.396410
-0.691932,0.237774,-1.333713,0.261156,-0.252645,0.737942
-0.330786,0.845217,-1.147645,1.646956,-0.078926,-0.627254
0.167763,-0.021021,-0.175863,1.490971,1.120759,-2.338646
1.410074,-1.153867,1.292706,2.138577,1.420322,-2.069535
-1.603119,1.274817,-2.983387,-0.768889,-1.077661,0.576886
0.201906,-1.070143,0.887086,2.667339,1.262260,-0.017890
1.578439,-1.485411,1.634539,0.638350,1.114419,-1.461135
-1.708101,0.071815,-3.124698,-1.148057,-1.048783,1.452243
0.034766,-0.299667,-0.096504,-0.308998,0.731679,-1.116807
0.760252,-1.198991,0.847776,2.552498,1.129996,-1.180043
0.240042,0.604716,-1.176799,-0.035650,-0.391761,-0.860675
1.694421,-1.742541,1.900765,3.153405,1.847951,-2.088991
-1.766433,0.773681,-3.107526,-3.160885,-0.970964,-0.445369
0.284188,-0.646159,-0.297835,0.802422,0.024749,-0.739822
1.909467,-0.902361,2.044426,1.690694,1.991356,-2.560684
-1.302087,1.212579,-1.354279,0.182698,-0.026745,-0.775047
1.350595,-0.993679,1.166888,2.122499,1.449059,-1.932450
-0.593233,-0.411546,-1.309623,-1.352796,-0.270155,-0.295937
-1.727846,1.405166,-2.960047,-1.694840,-1.000281,0.609533
-0.617307,1.012243,-1.408063,-1.969557,-0.037413,-0.402422
-0.303173,-0.413080,-0.689298,0.619807,0.079107,-1.115093
-0.241132,-0.851009,-0.403532,0.157814,0.021653,-1.404378
1.651321,0.052804,1.104463,2.742776,1.112701,-1.494863
2.433266,-2.099441,1.586410,2.903146,0.740944,-1.241338
0.170658,-0.729516,-1.472416,-0.399872,0.299640,-1.052209
0.616884,-0.195850,0.697405,1.720683,0.547709,-1.296368
-1.554753,1.340352,-1.887510,0.896718,-0.408874,-0.489281
-0.772632,0.769288,-1.039659,-0.276173,0.063685,0.229634
1.851386,-1.058873,1.545678,2.026805,1.241892,-1.015710
0.233292,-0.835204,0.200434,2.050091,0.058760,-0.976879
-1.631737,1.087659,-2.685355,-1.604686,-0.458720,0.553305
-0.466511,0.012686,-1.079432,-1.699511,-0.217480,-0.466675
2.525632,-1.939856,2.311393,2.519150,2.439575,-2.404524
-1.388609,0.196103,-2.448294,-2.241881,-0.549152,0.127461
0.156024,0.056658,-0.928044,-1.022949,0.285412,-1.270180
-2.194857,0.868511,-3.061889,-2.466812,-0.807657,-0.149654
0.470666,-0.110533,0.240502,2.397547,0.601518,-1.354493
1.176484,-0.631574,1.217583,1.571918,0.838177,-1.523420
0.639063,-0.360200,0.683407,1.148453,0.793581,-1.512740
-0.672130,-0.534935,-0.699797,-1.569743,0.691545,-1.520328
1.153968,-1.117810,1.228255,1.357929,1.388200,-1.993236
0.499639,-0.244441,0.807213,0.031580,0.267811,-0.292442
-2.408176,1.883632,-4.068834,-3.483405,-1.201548,0.668105
2.397593,-2.586991,1.983445,3.384725,0.708853,-1.075115
-1.400517,0.514013,-2.616456,-1.558148,-0.103952,-1.406160
-1.636988,-0.153663,-2.493241,-2.638054,-0.687538,-0.302875
1.545023,-1.538142,1.494332,2.043062,1.860770,-3.008077
-2.258083,1.834427,-3.524559,-2.762480,-1.427425,0.373705
-1.565418,0.821974,-2.440324,-1.412711,-1.636631,0.929021
1.212678,-1.595211,0.876681,1.161602,1.233547,-0.470160
-1.335088,0.171555,-2.159229,-1.383826,-0.958319,-0.800652
2.839085,-1.783230,3.243611,2.838757,2.844403,-3.438581
0.529708,-0.218010,0.245961,0.184147,0.406108,-0.392245
0.370654,-0.729169,-0.609249,-1.768765,1.405690,-1.760236
0.975595,-1.267441,1.519993,0.485253,1.717697,-2.766880
0.750931,-0.510930,0.304045,1.835682,1.231295,-1.091230
-0.567081,0.547857,-1.170985,0.654571,-0.359484,-0.396075
0.745681,-1.272681,0.117357,1.966618,1.363268,-1.932721
2.050086,-1.428652,2.466245,1.123552,2.322988,-2.935990
-1.956231,1.189837,-2.890090,-2.606052,-0.544651,-0.071582
0.617153,-0.630363,0.695593,2.034497,1.657915,-3.147820
3.954589,-1.980604,4.117181,3.560986,2.684506,-3.044175
-0.379600,-0.240241,-0.862389,1.522319,-0.173861,-0.711780
0.017402,-0.337718,-0.797108,1.199641,0.276811,-0.865214
-0.128199,-0.049041,0.546535,2.352324,0.818753,-1.906523
-2.178728,1.746548,-2.988476,-1.159950,-0.723103,0.095428
2.380477,-1.380366,2.605872,3.254490,2.129438,-1.853485
1.186419,-1.043993,0.205971,1.414843,1.563925,-1.826904
0.948588,-0.904654,0.525048,1.414722,1.340758,-1.186846
-1.237496,0.134013,-1.541976,-1.000849,0.116222,-0.865533
-4.023583,1.703431,-5.805306,-3.177193,-2.380747,1.292805
0.636230,0.576357,0.577243,1.966591,0.892843,-1.669929
-0.455627,-0.494987,-1.307081,0.919550,0.215630,-0.577505
-1.244871,0.733980,-2.381277,-0.980105,0.095573,-0.451723
0.305529,-0.934220,-0.097753,0.014131,1.020146,-1.280209
0.114706,-1.188092,0.191429,0.229033,0.113666,-1.332259
-0.481921,0.183544,-1.736260,-1.205210,-0.439456,-0.903179
-2.578934,0.250511,-3.667353,-3.053404,-0.917750,0.371331
0.573313,-0.166456,-0.890516,-1.641821,-0.130914,-0.094605
0.261950,-1.161328,-0.821738,0.635519,0.649229,-0.793037
1.266196,0.339127,1.676932,1.926556,1.243729,-1.421726
1.199702,-1.711682,1.920385,3.126318,1.610936,-2.723254
0.296488,0.135601,-0.301646,0.201362,0.708861,-0.458141
-1.293015,0.806172,-2.152321,-0.203719,-0.651607,-0.612060
3.460489,-2.983451,4.179087,4.697286,3.214463,-3.958615
2.282336,-1.042708,2.024601,2.474950,1.194828,-2.250103
0.042194,-0.790313,-0.166217,-0.159994,0.467226,-0.317462
0.046737,-0.494858,-0.391907,0.824271,-0.069075,-1.286614
-0.322646,-0.711615,-0.441507,1.334238,0.304633,-0.459618
1.739623,-1.140663,1.667829,4.011502,0.534840,-1.214770
-2.303943,2.291870,-3.551509,-2.141813,-1.229105,0.908373
1.394722,-2.110638,1.244232,2.275565,1.586098,-1.627223
0.791568,0.670701,0.794504,1.484367,1.397913,-1.866440
-0.015949,0.318860,-0.207253,0.282246,0.168135,-1.413170
-2.244465,1.608251,-3.443094,-1.683188,-1.852897,1.251599
-0.184685,0.239030,-0.387895,0.257706,0.323885,-1.013765
-0.406645,1.095975,-0.628776,0.444191,0.442593,-1.500551
-1.361444,1.237259,-2.592216,-2.419608,-0.578806,0.410126
0.624182,-1.069619,-0.244813,-1.192599,0.644584,-1.362453
0.871573,0.080833,0.232480,0.631917,0.648190,-2.423166
0.672727,-0.028189,-0.288509,-0.543851,0.272356,-0.258247
3.256000,-2.325111,3.352263,5.052853,2.253404,-2.771950
1.394532,-0.434403,1.252685,1.934539,0.863417,-1.588575
-1.337280,0.960700,-1.380663,-1.260182,0.334798,-1.190475
-0.420946,0.485247,-0.970997,0.641731,-0.586262,-1.201522
0.482418,-1.118960,-0.263373,-0.110146,0.253734,-0.907656
-2.491749,2.552595,-3.712020,-1.688866,-1.849484,1.021312
-0.659528,0.403059,-1.297440,-0.216228,0.675903,-0.670340
-1.409568,0.151664,-2.274207,0.053752,-0.217103,-0.760450
1.967553,-1.105605,1.747575,2.715123,0.876789,-1.436238
4.697150,-2.551479,5.384710,5.489535,3.628002,-3.663987
-1.263250,0.701666,-1.648722,-2.066561,0.202953,-0.414280
2.439807,-1.815608,2.177105,2.263771,0.351652,-0.980194
-0.311130,0.091743,-0.059262,1.206421,1.175601,-1.448592
-0.813235,0.014263,-0.919972,-1.165096,-0.064815,-0.079874
-1.585984,1.591027,-2.579058,-1.592443,-0.892711,-0.113240
-1.772255,0.871156,-2.601932,-2.721394,-0.695269,-0.079573
-0.152811,0.201801,-0.696124,-0.760550,0.779996,-1.868706
0.512474,-0.571219,-0.214852,1.101786,0.519120,-1.525071
0.323490,-0.423275,0.174724,0.735011,0.610002,-0.449799
-1.337563,0.423963,-1.602519,-1.642277,-0.370436,-1.977251
1.266255,-1.087124,0.612322,0.969350,1.279437,-1.835162
-2.829001,2.269562,-4.019325,-1.412518,-2.020382,1.379265
-0.564592,0.581110,-1.102470,-1.467585,-0.031808,0.218400
-1.034699,0.682587,-2.211646,-2.407558,-0.409242,0.084338
-0.583957,1.030711,-0.484812,0.548001,-0.239689,0.901000
-0.727865,0.221310,-1.334846,1.519794,-0.266256,-0.898171
-2.586704,1.017632,-3.878144,-2.085955,-1.306901,0.587514
-1.092978,0.394436,-1.362434,0.420375,-0.138244,-0.460653
-0.711511,0.671325,-1.268475,-1.588238,-0.075378,0.147887
0.492246,-0.358623,1.354303,2.299439,1.475378,-2.223836
1.998477,-1.171285,2.257979,3.071326,1.537252,-1.720372
-3.636429,2.306558,-5.161530,-4.579254,-1.544068,1.216307
-0.425926,0.266477,-0.276210,-0.079952,0.125407,-0.175889
-0.697642,0.320933,-0.088399,1.078413,0.043978,-0.203422
-0.007786,-0.719428,-0.396049,0.362923,0.316981,-1.344811
-1.733997,1.355774,-2.297231,-0.728075,-0.795584,0.425998
2.508091,-1.222470,1.827593,3.296614,1.047786,-2.053901
-0.775184,0.838162,-0.595548,-0.290688,0.423227,-1.920214
-1.231646,0.689538,-1.462949,-0.186586,-0.039156,-0.540866
0.369821,-1.597121,0.279684,2.319036,0.097352,-0.653979
-1.157906,0.877455,-2.055009,0.601776,-0.586423,-0.057203
-0.686989,0.623738,-1.948964,-0.033080,0.345785,-1.752180
-0.450105,0.241721,-0.825618,0.063866,0.246506,-0.639188
0.666362,-0.321628,0.165497,1.067213,0.459624,-0.804154
0.534755,-0.824839,0.360194,1.345704,0.316099,-0.938248
1.218081,-0.901209,1.502448,2.020091,1.758452,-1.091437
-2.951199,2.341064,-4.449973,-3.079626,-1.640539,0.969015
-0.102781,-0.651326,-0.751415,0.162692,0.436590,-1.249074
-1.533052,1.572378,-1.987587,-0.845003,-0.371500,0.007220
-0.295119,0.791720,-0.711365,-0.679444,0.376102,-1.651066
0.992542,-0.671455,0.574210,2.406602,1.917806,-2.556324
1.627458,-0.612230,1.796979,1.130257,2.123104,-2.566375
0.043959,-0.210000,-0.601493,-0.684989,0.738416,-0.933234
1.600430,-0.935447,1.169144,1.481401,1.265898,-2.321322
1.172738,-1.123940,0.782854,0.620538,1.019907,-1.126482
0.421828,-0.779225,-0.109557,1.765803,0.968181,-1.592071
-1.091041,0.901609,-2.034736,-0.976129,0.329668,-0.580423
1.604676,-1.628836,2.140854,2.524296,1.315113,-1.574684
1.553648,-1.029582,1.736579,1.333759,2.014617,-3.393500
-0.293111,0.635445,-0.637006,-0.046216,0.714648,-0.894262
0.964022,-1.405721,0.441489,0.876768,0.555604,-1.642239
-0.202805,0.516695,-0.478804,0.355140,0.188131,-0.687295
-3.274422,2.493953,-4.419081,-3.080485,-2.100697,1.567065
2.367807,-0.441820,2.279114,0.894198,1.905939,-2.203336
1.468521,-0.934664,1.870808,2.558825,1.372685,-1.532126
0.934246,-0.066772,0.410598,0.450752,0.844636,-1.324002
-0.240580,0.983045,-0.145286,2.184468,1.214577,-2.674521
1.019013,-1.020412,1.157498,2.079484,0.950446,-1.346764
1.216645,-0.726747,0.780582,0.774936,0.986254,-1.419123
-0.297310,0.090355,-1.029179,-1.135984,0.514970,-1.994343
2.169757,-2.435576,2.790085,4.758843,2.637519,-3.371915
-1.123939,0.409344,-1.533120,0.074127,0.525672,-1.506004
0.410541,0.508854,0.505075,-1.139437,0.580976,-1.141715
1.341668,-1.385916,0.794166,3.287148,1.209162,-1.482120
2.590367,-0.875360,3.812295,2.727138,2.389656,-2.997971
0.162709,0.693826,0.168853,-0.284766,1.960544,-3.098567
1.818330,-0.398661,1.891986,2.715025,2.236008,-2.677114
2.801662,-1.629940,3.342386,2.507265,2.096029,-3.300086
0.135558,-0.490505,0.178772,0.721300,1.443922,-2.046452
1.429278,-0.843422,1.247693,2.287363,1.629849,-2.066334
1.406565,-1.753582,1.046202,1.597426,0.829539,-0.927542
-2.983667,1.678069,-3.965015,-0.709086,-1.406057,0.608811
0.681614,-0.855799,-0.160101,-0.463527,0.895900,-1.313527
2.128373,-1.537151,2.126961,1.914086,2.240225,-3.287983
-0.177686,-0.237569,-0.618539,1.932330,1.373203,-1.878869
-2.574976,1.453780,-4.076902,-3.050762,-1.604266,0.710194
-1.048661,0.181705,-2.561549,-0.683735,-0.495741,-0.779374
1.902197,-1.230325,2.137732,1.855182,1.931652,-1.941334
-1.130078,0.791378,-1.445644,-0.941936,-0.299395,-0.282415
-0.980803,0.644672,-2.151809,-0.827499,0.191019,-0.660216
1.271339,-0.916726,1.158979,1.890532,0.838600,-1.170470
0.284036,-0.837152,0.494242,1.545279,0.847371,-1.580604
1.220353,-1.704717,0.828093,0.973940,0.916407,-0.923487
-1.493803,1.789246,-1.644784,-0.827374,0.357316,0.032998
-1.207653,-0.201109,-1.516286,-2.456064,0.216155,-0.699078
1.418512,-1.687375,1.707519,3.346915,1.370424,-1.021229
-0.496249,0.947578,-1.319932,-1.022934,-0.309270,-0.783920
2.499558,-2.620765,3.105918,4.293877,3.153730,-3.118984
-1.222516,0.383281,-1.769164,-0.739884,-0.134992,-1.025859
-0.616651,0.910132,-1.858222,-2.144822,-0.490795,0.301908
2.319680,-0.916426,2.850765,3.884076,1.213023,-1.679822
-2.149512,1.651222,-2.916548,-1.098210,-0.753105,0.807787
-1.069283,1.310812,-1.112030,-0.133173,0.550937,-1.106123
0.114068,-0.194865,-0.274080,0.165551,0.570958,-0.342451
1.905492,-1.421621,1.107811,1.534416,1.256477,-2.364982
0.668486,-1.028544,0.806192,0.657265,-0.031808,-0.848667
1.938975,-2.208359,1.265741,0.984029,2.301723,-2.936899
-0.476008,0.655101,-0.328717,2.354080,0.281493,-0.935989
2.301132,-0.562487,2.761090,3.526241,2.295124,-2.814265
1.116304,-1.241446,1.350302,2.401513,1.181849,-1.959653
1.017964,-0.512314,0.523426,2.831691,0.676888,-1.118030
0.836188,-0.927967,0.726423,1.322990,0.403398,-0.786629
-0.171655,0.112372,-0.355183,0.129755,0.692734,-1.300938
3.129926,-1.850157,3.221000,4.624573,2.415477,-2.613583
-2.439781,1.159883,-3.309586,-4.744609,-0.474105,-0.149117
1.738524,-0.992627,1.896179,1.972105,1.759719,-2.928615
-1.747274,1.546050,-2.131810,0.801502,0.259719,-0.346330
0.545386,-0.206862,-0.010716,-0.097792,0.336038,-0.862349
0.147540,-0.329258,-0.301113,0.649345,0.924041,-1.291191
0.590626,-1.186148,0.171196,-0.269067,0.701992,-1.801695
-2.205203,1.546340,-3.307831,-2.436308,-1.093236,0.692754
1.340941,-0.671183,0.992849,2.138452,0.899184,-1.314986
2.016776,-2.669443,2.008565,4.015418,2.026767,-1.813189
0.819389,-0.862779,0.446392,1.173567,1.365926,-1.514443
1.734179,-2.174175,0.846231,0.746365,1.530139,-1.805394
0.319503,0.166330,0.140291,1.573440,1.015418,-1.371066
0.518585,-0.584423,-0.149247,1.654232,0.574651,-1.351328
1.559300,-0.775868,1.929895,0.130430,1.426347,-2.080199
-1.803649,0.966222,-2.558494,-0.562995,-0.764449,0.144723
-1.662789,0.383807,-2.134785,-0.448991,0.457398,-0.085315
1.102209,-0.682778,0.920159,2.348342,1.926353,-2.108389
-1.503285,1.260063,-2.299642,-0.469997,-0.699635,0.083008
-1.989632,1.379518,-3.545420,-2.391533,-1.518673,0.421470
-1.643828,1.081108,-2.036994,-0.734423,-0.714492,0.649196
-0.057053,-0.092389,-0.684350,-0.338656,0.087738,-1.369504
-2.161180,2.103901,-3.576957,-2.715444,-1.089273,1.059935
-1.755011,0.560399,-2.592775,-0.837642,-0.907593,0.483895
-1.322394,0.237863,-2.052437,-0.116512,-0.871469,0.195332
-0.645859,0.089122,-1.121389,0.176265,0.673696,-1.282818
0.594070,0.002904,0.042212,1.648990,-0.415542,-0.291145
0.658181,0.213690,0.564647,1.061778,1.137471,-1.457004
-0.221937,0.038175,-0.737408,0.275216,0.304328,-0.558481
-1.341926,0.351627,-0.583923,0.209374,-0.570716,0.217648
-0.342902,0.020069,-1.296720,-1.029821,0.190899,-0.625371
-0.413272,-0.274981,-1.237820,-0.593701,0.973299,-1.562263
-0.402159,0.454568,-0.215124,0.340902,-0.048584,-1.041688
3.089199,-2.180558,3.060979,3.037568,2.119735,-2.510717
3.286438,-2.326409,4.151556,3.226902,3.005886,-3.308456
2.077927,-1.433440,2.391060,4.557097,1.902568,-2.257974
-1.002259,0.265071,-1.726030,-1.563819,-0.875120,0.880182
-1.380240,0.264575,-2.437870,-0.815049,-0.150472,-0.822169
-1.348964,1.564080,-2.071092,-1.499419,0.015744,-0.546098
